CNPJ_Fundo;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
00.762.723/0001-28;2020-09-30;1;0.463685;0.463035;0;0;0.000487;0.000487;0;0;0.001024;0.001023;0.004886;0.004879;0;0;0.489859;0.489172;0;0;0;0;0.003443;0.003438;0;0;0.005407;0.0054;0.031209;0.031166;0.985;0.983619;;;0.0022;0.002196;;;Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M ou IGP-DI. O Fundo é proprietário de 75 % do imóvel para renda acabado, citado acima.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanada fica a cargo do locatário.;;;;1120.27;;;1471440.76
00.762.723/0001-28;2020-12-31;1;0;0;0.000971;0.000969;0;0;0.002107;0.002102;0.009423;0.009401;0;0;0;0;0.912378;0.910235;0;0;0;0;0.007072;0.007055;0.00099;0.000988;0.012378;0.012349;0.054681;0.054552;0.970501;0.968221;;;0.003506;0.003498;;;Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M ou IGP-DI. O Fundo é proprietário de 75 % do imóvel para renda acabado, citado acima.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanada fica a cargo do locatário.;;;;2898.57;;;1025462.75
00.868.235/0001-08;2020-03-31;1;0;0;0.192823;0.192497;0.008826;0.008811;0.003243;0.003238;0.014769;0.014743;0.042109;0.042038;0.004389;0.004382;0.01554;0.015514;0.014735;0.014711;0;0;0.013769;0.013746;0.003763;0.003756;0.428252;0.427528;0.257782;0.257347;1;0.998311;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;529811.49;;;51858.58
00.868.235/0001-08;2020-06-30;1;0.0118582101764432;0.0118061364669811;0.184119040841042;0.18331050723466;0;0;0.0147357426633074;0.0146710326631691;0;0;0.0137689770604541;0.0137085124793439;0.00376249931229595;0.00374597681074433;0;0;0.0134864855784737;0.0134272615201017;0.0168880252502467;0.0168138637952561;0.0292927319280658;0.0291640968989108;0;0;0.368584022981515;0.366965436614811;0.343504264208157;0.341995812174738;1;0.995608636658715;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;3690.92;;;824745.61
00.868.235/0001-08;2020-09-30;1;0.0193207234765163;0.0192875581240823;0.125961018967808;0.125744798204021;0.0142851963259745;0.0142606748026829;0;0;0.0133479896473897;0.0133250769039058;0.00364746063911162;0.00364119952172995;0;0;0.0130741353617449;0.0130516927080022;0.0163716727259704;0.016343569622246;0.0283971046507567;0.0283483590649616;0;0;0.0276344597142276;0.0275870232609882;0.329680081616575;0.329114163051953;0.408280156873925;0.407579315867065;1;0.998283431131638;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;3756.53;;;974042.65
00.868.235/0001-08;2020-12-31;1;0;0;0.0843402168291759;0.0840186459402802;0;0;0.0137097274237386;0.0136574552171934;0.00374630880544733;0.00373202494541072;0;0;0.0134284515380664;0.0133772517752494;0.0168153539576354;0.0167512406731011;0.0291666816254527;0.029055475416967;0;0;0.0283833685965164;0.0282751489901106;0.0120151505019185;0.0119693393483268;0.326599440563713;0.325354187985958;0.471795300158336;0.469996447371936;1;0.996187217664534;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;474893.33;;;604185.01
01.201.140/0001-90;2020-03-31;1;0.006399;0.006376;0.026216;0.026125;0.041704;0.041557;0.046532;0.04637;0.017047;0.016987;0.034153;0.034035;0.043303;0.043152;0.032538;0.032425;0.013138;0.013092;0.053339;0.053153;0.041906;0.04176;0.17076;0.170166;0.398882;0.397495;0.074083;0.073824;0.019939;0.0198710389429397;0.005415;0.00539758339329789;0.084662;0.084369650270104;;;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;5051.04;;;12728724.3
01.201.140/0001-90;2020-06-30;1;0.00639875826103994;0.00637990007211973;0.0262164197712206;0.0261391556870518;0.0417025369384028;0.0415796327298121;0.0465322577805481;0.0463951195933701;0.0170463651690239;0.0169961267381212;0.0341538378263218;0.034053180870737;0.0433032817419729;0.043175659876192;0.0325386725160214;0.0324427757172228;0.0131377813804774;0.0130990621863528;0.0533386459425735;0.053181448214374;0.0419062596922132;0.0417827550792906;0.170760445812897;0.170257186802966;0.398882440515023;0.397706868612895;0.0740822966522651;0.0738639639869389;0.0199393741330106;0.019880609530722;0.00541441092560378;0.00539758339329789;0.0846620456200129;0.0844125327011714;;;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;5522.72;;;12368932.18
01.201.140/0001-90;2020-09-30;1;0.0284065427728174;0.0283134623790429;0.0211143535534649;0.0210451676494016;0.0441713705606306;0.0440266331809986;0.0331472539067554;0.0330386395121471;0.0249682706640165;0.0248864565381701;0.0132231106970989;0.0131797822160355;0.0447247411700952;0.0445781905478364;0.0365296144255237;0.0364099169698231;0.162287551629672;0.161755780152545;0.0492226977313019;0.0490614085478869;0.0755976791739297;0.07534996646203;0.046749493803049;0.0465963086257204;0.28363435298957;0.282704961564665;0.136222966922074;0.135776601889073;0.027386;0.0272964508328003;0.003482;0.00347104621385829;0.127119;0.12670291375434;;;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;5702;;;9485322.37
01.201.140/0001-90;2020-12-31;1;0.0314075966721603;0.0313042616237729;0.0161456114482141;0.0160924903018348;0.0421511592654903;0.0420124765089666;0.0328305442807815;0.0327225275510315;0.0104107821848431;0.0103765293672191;0.05138226358592;0.0512132093042657;0.0694294131690718;0.0692009814350485;0.135368428161996;0.134923048554627;0.0542641069215761;0.054085571003245;0.0737854177600254;0.0735426542084523;0.0499195144133215;0.0497552727653146;0.014706101088898;0.0146577161174698;0.284487497496448;0.283551496896776;0.133711563551255;0.133271635242389;0.00544220947149864;0.00542430389964157;0.00387842288672488;0.00386566237464719;0.0809877947607591;0.0807213344588856;;;Contratos típicos de 5 anos, ajustados anualmente em sua maioria pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;8478.04;;;12607822.56
01.235.622/0001-61;2020-03-31;1;0.068;0.025;0.034;0.022;0.051;0.041;0.068;0.009;0.034;0.006;0.017;0.002;0.051;0.008;0.068;0.085;0.034;0.036;0.068;0.024;0.085;0.027;0.017;0.007;0.271;0.518;0.134;0.19;0.982;1;0;0;0.018;0;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;O seguro condominial contratado a partir da instalação do condomínio pelo síndico da edificação, assegura quaisquer danos ao imóvel. Não se fazendo necessária a contratação de seguro de danos físicos aos imóveis.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;236349.17;0;0;11369629.39
01.235.622/0001-61;2020-06-30;3;0.035714;0;0.035714;7.6E-05;0.017857;0;0.035714;0.00388;0.017857;0;0.017857;0.000329;0.071429;0.000405;0.035714;0.001047;0.071429;0;0.071429;0.000839;0.053571;0;0;0.000335;0.321429;0.033116;0.214286;0.002286;0.961;1;0;0;0.039;0;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;;;405554.96;;;7570676.3
01.235.622/0001-61;2020-09-30;2;0.037735;0.026775;0.018867;0.002758;0.037735;0.005572;0.018867;0.00175;0;0;0.094339;0.088473;0.037735;0.03651;0.075471;0.023981;0.056603;0.018847;0.056603;0.031465;0;0;0.037735;0.020467;0.26415;0.50275;0.26415;0.240645;0.961538;1;0;0;0.038461;0;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;O seguro condominial contratado a partir da instalação do condomínio pelo síndico da edificação, assegura quaisquer danos ao imóvel. Não se fazendo necessária a contratação de seguro de danos físicos aos imóveis.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;2734727.36;0;0;12928631.46
01.235.622/0001-61;2020-12-31;1;0.0192307692307692;0.00337145579517079;0.0384615384615385;0.006810391473536;0.0192307692307692;0.00213882596974169;0.0192307692307692;0.00349086046359786;0.0576923076923077;0.0978666452212092;0.0576923076923077;0.0519874879137676;0.0384615384615385;0.0111187474706149;0.0576923076923077;0.0230331808464982;0.0576923076923077;0.0384538470216935;0.0192307692307692;0.0243057645299426;0.0192307692307692;0.000706888836583913;0;0;0.346153846153846;0.614402569783411;0.25;0.122313334674233;0.958333333333333;1;0;0;0.0416666666666667;0;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;O seguro condominial contratado a partir da instalação do condomínio pelo síndico da edificação, assegura quaisquer danos ao imóvel. Não se fazendo necessária a contratação de seguro de danos físicos aos imóveis.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;3184009.97;0;0;224009708.24
01.356.517/0001-80;2020-03-31;1;0.011447;0.011248;0.003248;0.003191;0.01401;0.013766;0.004224;0.00415;0.006141;0.006034;0;0;0.013358;0.013125;0.013885;0.013643;0.003474;0.003414;0.007184;0.007059;0.003368;0.003309;0.00114;0.00112;0.796616;0.782745;0.121905;0.119782;1;0.982586;0;0;0;0;0;0;;;;;;304906.34;;;15432430.14
01.356.517/0001-80;2020-06-30;1;0.002092;0.002072;0.00884;0.008758;0.003288;0.003257;0.01374;0.013612;0.004216;0.004177;0.005864;0.005809;0;0;0.012756;0.012637;0.013283;0.013159;0.003318;0.003287;0.007481;0.007411;0.008659;0.008578;0.916463;0.907917;0;0;1;0.990674;0;0;0;0;0;0;;;;;;413012.41;;;25743454.85
01.356.517/0001-80;2020-09-30;1;0.016849;0.016695;0.002001;0.001983;0.008457;0.00838;0.003146;0.003117;0.013474;0.013351;0.004033;0.003996;0.003451;0.003419;0;0;0.012286;0.012174;0.012708;0.012592;0.003174;0.003145;0.007785;0.007714;0.912636;0.904305;0;0;1;0.990871;0;0;0;0;0;0;;;;;;534848.43;;;3395797.91
01.356.517/0001-80;2020-12-31;1;0;0;0.016849;0.016527;0.002001;0.001963;0.008457;0.008295;0.003146;0.003086;0.013474;0.013217;0.004033;0.003956;0.003451;0.003385;0;0;0.012286;0.012051;0.012708;0.012465;0.003174;0.003113;0.920421;0.902839;0;0;1;0.980897;0;0;0;0;0;0;;;;;;724688.82;;;8823805.28
01.497.954/0001-14;2020-03-31;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;;;207462.1
01.497.954/0001-14;2020-06-30;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;;;52723.35
01.497.954/0001-14;2020-09-30;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;;;17142.56
01.497.954/0001-14;2020-12-31;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;;;11454.9
01.601.918/0001-59;2020-03-31;1;;;;;;;1;0.944270815463769;;;;;;;;;;;;;;;;;;;;;;;;;0.960029180473956;0.906527537115156;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;924.52;;;3679461.32
01.601.918/0001-59;2020-06-30;2;;;1;0.933327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.958176;0.894291;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1200.4;;;3102627.89
01.601.918/0001-59;2020-09-30;1;1;0.928978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.95775;0.889729;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1756.14;;;4350495.68
01.601.918/0001-59;2020-12-31;2;1;0.921709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.958155;0.88314;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;3735.97;;;3151528.79
