CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
21.085.863/0001-89;2019-03-31;1;Eldorado;Avenida das Nações Unidas, n° 8.501, no 45° Subdistrito, Pinheiros, na Cidade de São Paulo, Estado de São Paulo. Edifício Eldorado Business Tower, do Centro Empresarial Rebouças.;45990.24;46;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), sendo as séries 193ª, 194ª, 204ª e 205ª da RB Capital Companhia de Securitização, adquiridos em sua totalidade Kinea. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão e do imóvel do FII.;;Renda
21.085.863/0001-89;2019-03-31;1;Flamengo;Praia do Flamengo, n° 66, na cidade do Rio de Janeiro, Estado do Rio de Janeiro. Bloco A do Edifício Flamengo.;7736.23;26;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), sendo as séries  195ª e 196ª da RB Capital Companhia de Securitização, adquiridos em sua totalidade Kinea. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão e do imóvel do FII.;;Renda
21.408.063/0001-51;2019-12-31;1;Anima Consolação;Rua Da Consolação, 2320/2322 - Consolação - São Paulo - SP;586.9;3;São Paulo;1;Renda
21.408.063/0001-51;2019-12-31;1;Edifício Cerp - Venezuela;Avenida Venezuela, 43 - Saúde - Rio de Janeiro - RJ;4233.62;14;Rio de Janeiro;1;Renda
21.408.063/0001-51;2019-12-31;1;Edifício Delta Plaza;Rua Cincinato Braga, 340 - Bela Vista - São Paulo - SP;3855.94;16;São Paulo;1;Renda
22.169.671/0001-13;2019-06-30;2;Itaquera;Avenida Jean Khoury Farah, parte da área "B", no DISTRITO DE ITAQUERA;8051.55;1;o imovel foi edificado um predio, com area construída de 8.051,55 m;1;Renda
22.340.978/0001-35;2019-09-30;1;Flamboyant;Avenida Flamboyant;944.48 m;1;Matrícula 89.118;0.0273;Venda
22.340.978/0001-35;2019-12-31;1;CESARIO DA MOTTA JR;DR. CESARIO MOTA JR;300;1;Casa;0.0352856156380074;Renda
22.646.161/0001-90;2019-03-31;1;Cond. Concept Living Boutique - Apto 702;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;125.95;1;Direitos de aquisição formalizados por meio de PCV datada de 18-01-2019.;0.007943244;Venda
22.646.161/0001-90;2019-09-30;1;Cond. Concept Living Boutique - Apto 602;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;125.95;1;;1;Venda
22.646.161/0001-90;2019-09-30;1;Cond. Concept Living Boutique - Apto 502;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;169.31;1;;1;Venda
22.646.161/0001-90;2019-09-30;1;Cond. Concept Living Boutique - Apto 802;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;125.95;1;;1;Venda
22.646.161/0001-90;2019-09-30;1;Cond. Concept Living Boutique - Apto 902;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;125.95;1;;1;Venda
22.646.161/0001-90;2019-09-30;1;Cond. Concept Living Boutique - Apto 1002;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;125.95;1;;1;Venda
22.646.161/0001-90;2019-09-30;1;Cond. Concept Living Boutique - Apto 1102;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;125.95;1;;1;Venda
22.646.161/0001-90;2019-09-30;1;Cond. Concept Living Boutique - Apto 703;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;98.28;1;;1;Venda
22.646.161/0001-90;2019-09-30;1;Cond. Concept Living Boutique - Apto 903;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;98.28;1;;1;Venda
22.646.161/0001-90;2019-12-31;1;Cond. Concept Living Boutique - Apto 1003;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;98.28;1;;1;Venda
22.646.161/0001-90;2019-12-31;1;Cond. Concept Living Boutique - Apto 1103;Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ;98.28;1;;1;Venda
22.862.226/0001-34;2019-12-31;1;Alexandre Dumas;Rua Alexandre Dumas, nº 2051, Santo Amaro, São Paulo;7213.51;3;Empreendimento Comercial;0.177;Renda
22.862.226/0001-34;2019-12-31;1;Santo Antonio;Rua Verbo Divino, 1.207, Chácara Santo Antonio, São Paulo;4463.64;8;Empreendimento Comercial;0.0733;Renda
22.862.226/0001-34;2019-12-31;1;São Pedro;Rua Verbo Divino, 1.207, Chácara Santo Antonio, São Paulo;5789.19;3;Empreendimento Comercial;0.061;Renda
22.862.226/0001-34;2019-12-31;1;Bolsa RJ;Praça XV de Novembro, nº 20, Centro, Rio de Janeiro;3761;4;Empreendimento Comercial;0.2343;Renda
22.862.226/0001-34;2019-12-31;1;Barra Funda;Avenida Otaviano Alves de Lima;9084;4;Empreendimento Comercial;0.288;Renda
22.862.226/0001-34;2019-12-31;1;Indaiatuba;Rodovia Engenheiro Ermenio Oliveira Pentedo - Marginal Norte, Km 57,5, Indaiatuba;11641.24;16;Empreendimento Comercial;0.1664;Renda
24.703.709/0001-11;2019-03-29;3;Apto nº 111- Edifício Scipone;Rua Bandeira Paulista, 87;96.56;1;APARTAMENTO nº 111 (cento e onze), localizado no 11º andar do "EDIFÍCIO SCIPIONE", situado na Rua Bandeira Paulista, nº 87, no 28º Subdistrito-Jardim Paulista, Distrito, Município, Comarca e 4ª Circunscrição Imobiliária de São Paulo, com a área útil de 96,56m², área comum no edifício de 47,44m², na qual se acha incluída um local para estacionamento de automóvel de passeio de porte médio, situado indeterminadamente no subsolo do edifício, o qual poderá demandar manobrista para a sua utilizção, encerrando uma área total construída de 144,00m², correspondendo-lhe a fração ideal de 0,04167 no terreno e nas coisas comuns do edifício, tocando-lhe a quota de participação de 0,04167 nas despesas de condomínio. Referido imóvel encontra-se cadastrado na Prefeitura Municipal de São Paulo, pelo contribuinte nº 016.046.0412-3 e registrado na matrícula nº 62.613 do 4º Cartório de Registro de Imóveis de São Paulo-SP.;0.25411;Venda
24.703.709/0001-11;2019-03-29;3;Apto nº 094 - Edifício Guarai;Rua Dr. Mello Alves nº 247;96.32;1;UNIDADE AUTÔNOMA - APARTAMENTO nº 94 (noventa e quatro), localizado no 9º andar ou 10° pavimento do EDIFÍCIO GUARAÍ, situado na Rua Dr. Mello Alves nº 247, nesta Capital, no 34º Subdistrito (Cerqueira César) com a área exclusiva de 96,32m² e 20,93m2 de área comum, num total de 117,25m2 de área construída, cabendo-lhe uma quota ideal de 1,1525% correspondente a 16,36m2 do terreno. O Edificio Guaraí acha-se construído em terreno com a área de 1.419,00m2, descrito na instituição de condomínio registrada sob n° 937 no L. 8D.;0.32719;Venda
24.703.709/0001-11;2019-06-28;1;Apto nº 91 - Edifício Scipone;Rua Bandeira Paulista, 87;96.56;1;APARTAMENTO nº 91, localizado no 9º andar do "EDIFÍCIO SCIPIONE", situado na Rua Bandeira Paulista, nº 87, no 28º Subdistrito-Jardim Paulista, Distrito, Município, Comarca e 4ª Circunscrição Imobiliária desta Capital, tem a área útil de 96,56m², área comum no edifício de 47,44m², na qual se acha incluída um local para estacionamento de automóvel de passeio de porte médio, situado indeterminadamente no subsolo do edifício, o qual poderá demandar manobrista para a sua utilizção, encerrando portanto, a unidade em questão, uma área total construída de 144,00m², correspondendo-lhe a fração ideal de 0,04167 no terreno e nas coisas comuns do edifício, tocando-lhe a quota de participação de 0,04167 nas despesas de condomínio. Descrito imóvel está cadastrado na Prefeitura do Município de São Paulo (PMSP), sob nº 016.046.0408-5.;0.28977;Venda
24.703.709/0001-11;2019-06-28;1;Apto nº 112 - Edifício Scipone;Rua Bandeira Paulista, 87;96.56;1;APARTAMENTO nº 112 (cento e doze), localizado no 11º andar do "EDIFÍCIO SCIPIONE", situado na Rua Bandeira Paulista, nº 87, no 28º Subdistrito-Jardim Paulista, Distrito, Município, Comarca e 4ª Circunscrição Imobiliária de São Paulo, com a área útil de 96,56m², área comum no edifício de 47,44m², na qual se acha incluída um local para estacionamento de automóvel de passeio de porte médio, situado indeterminadamente no subsolo do edifício, o qual poderá demandar manobrista para a sua utilização, encerrando uma área total construída de 144,00m², correspondendo-lhe a fração ideal de 0,04167 no terreno e nas coisas comuns do edifício, tocando-lhe a quota de participação de 0,04167 nas despesas de condomínio. Referido imóvel encontra-se cadastrado na Prefeitura Municipal de São Paulo, pelo contribuinte nº 016.046.0413-1 e registrado na matrícula nº 91.269 do 4º Cartório de Registro de Imóveis de São Paulo - SP.;0.34434;Venda
24.703.709/0001-11;2019-06-28;1;Apto nº 21 - Edifício Vila Real;Rua Pedroso Alvarenga, 466;169.739;1;APARTAMENTO nº 21, localizado no 2º andar do "EDIFÍCIO VILA REAL", sito à Rua Pedroso Alvarenga, nº 466, no 28º Subdistrito Jardim Paulista, com a área total construída de 169,739m², dos quais 111,87m², correspondem a área útil, e 57,869m² à quota parte das áreas de uso e propriedades comuns,Equivalendo-lhe uma fração ideal de 4,7299% no terreno do condomínio. Vaga Dupla sob nºs 5 e 6, na garagem localizada no subsolo do Edifício VILA REAL, sito à Rua Pedroso Avarenga, nº 466, no 28º Subdistrito Jardim Paulista,vaga esta em local indeterminado, com a  eventuial sujeição a manobrista, com capacidade para 2 veículos, tem a área construida de 49,186m², dos quais 39,080m², conrrespondem a área útil e 10.106m², as suas quotas nas partes comuns, equivalendo-lhe uma fração ideal de 0,8260% no terreno do condomínio.;0.37632;Venda
24.703.709/0001-11;2019-06-28;1;Apto nº 2 - Edifício Pedra Branca;Rua Jorge Coelho, nº 157;107.817;1;APARTAMENTO nº 2 (DOIS), localizado no 2º andar ou 3º pavimento do "EDIFÍCIO PEDRA BRANCA", sito à Rua Jorge Coelho, nº 157, no 28º Subdistrito Jardim Paulista, distrito, município, comarca 4º Circunscrição Imobiliária desta Capital, com a área total construída de 107,817m², e área comum de 170,749m², no total de 278,566m², com a participação de 10% no terreno do condomínio e nas coisas comuns do prédio e mais duas vagas indeterminadas na garagem coletiva localizada no subsolo do Edifício, contendo cada vaga a área de 10,00m².;0.34686;Venda
24.703.709/0001-11;2019-09-30;1;Apto nº 041 - Edifício Maison Mont Clair;Rua Dr. Maranhão nº 202;133.48;1;1;0.56;Venda
24.703.709/0001-11;2019-09-30;1;Apto nº 041 - Edifício Maison Mont Clair;Rua Dr. Maranhão nº 202;133.48;1;Apartamento nº 41 (quarenta e um) localizado no 4º andar ou 5º pavimento do EDIFÍCIO MAISON MONT CLAIR situado na Rua Dr. Maranhão nº 202 nesta Capital no 7º Subdistrito (Consolação) com a área útil de 175.88 e 133.48 de área comum;0.56;Venda
24.703.709/0001-11;2019-12-31;1;Apto nº 111- Edifício Scipone;Rua Bandeira Paulista, 87;96.56;1;APARTAMENTO nº 111 (cento e onze), localizado no 11º andar do "EDIFÍCIO SCIPIONE", situado na Rua Bandeira Paulista, nº 87, no 28º Subdistrito-Jardim Paulista, Distrito, Município, Comarca e 4ª Circunscrição Imobiliária de São Paulo, com a área útil de 96,56m², área comum no edifício de 47,44m², na qual se acha incluída um local para estacionamento de automóvel de passeio de porte médio, situado indeterminadamente no subsolo do edifício, o qual poderá demandar manobrista para a sua utilizção, encerrando uma área total construída de 144,00m², correspondendo-lhe a fração ideal de 0,04167 no terreno e nas coisas comuns do edifício, tocando-lhe a quota de participação de 0,04167 nas despesas de condomínio. Referido imóvel encontra-se cadastrado na Prefeitura Municipal de São Paulo, pelo contribuinte nº 016.046.0412-3 e registrado na matrícula nº 62.613 do 4º Cartório de Registro de Imóveis de São Paulo-SP.;0.25411;Venda
24.703.709/0001-11;2019-12-31;1;Apto nº 094 - Edifício Guarai;Rua Dr. Mello Alves nº 247;96.32;1;UNIDADE AUTÔNOMA - APARTAMENTO nº 94 (noventa e quatro), localizado no 9º andar ou 10° pavimento do EDIFÍCIO GUARAÍ, situado na Rua Dr. Mello Alves nº 247, nesta Capital, no 34º Subdistrito (Cerqueira César) com a área exclusiva de 96,32m² e 20,93m2 de área comum, num total de 117,25m2 de área construída, cabendo-lhe uma quota ideal de 1,1525% correspondente a 16,36m2 do terreno. O Edificio Guaraí acha-se construído em terreno com a área de 1.419,00m2, descrito na instituição de condomínio registrada sob n° 937 no L. 8D.;0.32719;Venda
24.703.709/0001-11;2019-12-31;1;Apto nº 02 - Ed. Pedra Branca;Rua Jorge Coelho nº 157;107.81;1;APARTAMENTO nº 2 (dois), localizado no 2º andar ou 3° pavimento do "EDIFÍCIO PEDRA BRANCA", situado na Rua Jorge Coelho, nº 157, no 28º Subdistrito-Jardim Paulista, com a área construída de 107,817m²,  e área comum de 170,749ms², no total de 278,566ms² com a participação de 10% no terreno do condomínio e nas coisas comuns do prédio e mais duas vagas indeterminadas na garagem coletiva localizada no sub-solo do Edifício, contendo cada vaga a área de 10,00ms². Referido imóvel encontra-se cadastrado na Prefeitura Municipal de São Paulo, pelo contribuinte nº 299.122.0019-3 e registrado na matrícula nº 44.562 do 4º Cartório de Registro de Imóveis de São Paulo-SP;0.4081;Venda
24.703.709/0001-11;2019-12-31;1;Apto nº 104 - Edifício Guarai;Rua Dr. Mello Alves nº 247;96.32;1;UNIDADE AUTÔNOMA - APARTAMENTO nº 104 (cento e quatro), localizado no 10º andar ou 10° pavimento do EDIFÍCIO GUARAÍ, situado na Rua Dr. Mello Alves nº 247, nesta Capital, no 34º Subdistrito (Cerqueira César) com a área exclusiva de 96,32m² e 20,93m2 de área comum, num total de 117,25m2 de área construída, cabendo-lhe uma quota ideal de 1,1525% correspondente a 16,36m2 do terreno. O Edificio Guaraí acha-se construído em terreno com a área de 1.419,00m2, descrito na instituição de condomínio registrada sob n° 937 no L. 8D.;9E-05;Venda
24.703.709/0001-11;2019-12-31;1;Apto nº 114 - Edifício Caroline;Rua Urimonduba, nº 114;31.1;1;Unidade autônoma nº 05 pavimento do Edifício Caroline, sito à Rua Urimonduba, nº  114, no 28º subdistrito Jardim Paulista, possuindo 135,84m² de área útil, 31,10m² de área comum, perfazendo a área total de 166,94m², sendo a sua participação ideal no terreno de 9,10% do seu todo.;0.48892;Venda
24.703.709/0001-11;2019-12-31;1;Apto nº 021 - Edifício Vila Real;RUA PEDROSO ALVARENGA, Nº 466;57.86;1;localizado no 2º andar do EDIFÍCIO VILA REAL, sito à RUA PEDROSO ALVARENGA, Nº 466, no 28º subdistrito Jardim Paulista, com a área total construída de 169,739m2, dos quais 111,87m2, correspondem a área útil, e 57,869m2 à quota parte nas áreas de uso e propriedade comuns, equivalendo-lhe uma fração ideal de 4,7299% no terreno do condomínio.;0.4763;Venda
24.703.709/0001-11;2019-12-31;1;Apto nº 041 - Edifício Maison Mont Clair;Rua Maranhão, nº 202;133.48;1;Apartamento nº 41, Tipo "1", localizado no 4º andar ou 5º pavimento do "Edifício Maison Mont Clair", situado à Rua Maranhão, nº 202, no 7º Subdistrito Consolação, possui a área útil de 175,88m², área real comum de 133,48m², área real acessória de garagem de 30,00m², perfazendo a área real global de 339,36m², correspondendo-lhe no terreno e demais coisas comuns do condomínio, a fração ideal de 7,89% que na área acessória do referido apartamento está compreendida a área de 3 (três) vagas para estacionamento de automóvel de passeio designadas pelos números 33, 34 e 35, localizadas no 1º subsolo do edifício.;0.6188;Venda
24.703.709/0001-11;2019-12-31;1;Apto nº 071 - Edifício Arly;RUA MORATO COELHO Nº 112;83.8;1;o APARTAMENTO Nº 71, localizado no 7º andar do "EDIFÍCIO ARLY", à RUA MORATO COELHO Nº 112, no 45º Subdistrito - Pinheiros, distrito, município, comarca e 10ª Circunscrição Imobiliária desta Capital, com a área útil de 83,80m2, área comum de 38,93m2 e a área total de 122,73m2, cabendo-lhe a fração ideal de 4,940% no terreno descrito na inscrição de condomínio 352 do 10º Registro de Imóveis desta Capital, e um espaço de 17,42m2 da área total de 261,30 na garagem coletiva localizada no andar térreo do mesmo edifício;0.2827;Venda
24.796.967/0001-90;2019-03-31;1;TIE 621 142;Alameda Tietê, 621 - 142;203;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-03-31;1;CPA 69 41;Rua Caçapava, 69 - 41;250;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-03-31;1;JML 1096 31;Rua José Maria Lisboa, 1096 -31;286;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-03-31;1;JEL 1496 51;Alameda Joaquim Eugênio de Lima, 1496 - 51;220;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-03-31;1;SAR 186 51;Alameda Sarutaiá, 186 - 51;193;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-03-31;1;MRA 1274 31;Alameda Ministro Rocha Azevedo, 1274 - 31;249;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-06-30;1;TIE 621 142;Alameda Tietê, 621 - 142;203;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-06-30;1;CPA 69 41;Rua Caçapava, 69 - 41;250;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-06-30;1;JML 1096 31;Rua José Maria Lisboa, 1096 -31;286;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-06-30;1;JEL 1496 51;Alameda Joaquim Eugênio de Lima, 1496 - 51;220;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-06-30;1;SAR 186 51;Alameda Sarutaiá, 186 - 51;193;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-06-30;1;MRA 1274 31;Alameda Ministro Rocha Azevedo, 1274 - 31;249;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CB 559 19;Alameda Casa Brancam 559 - apto 19;306;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;ITU 929 101;Alameda Franca 35, apto 14;244;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JAU 1325 52;Alameda Franca, 425 - apto 401;206;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;FR 35 14;Alameda Franda, 1329 - apto 101;208;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;MGD 134 - 91;Alameda Itu, 929 - apto 101;288;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JF 76 61;Alameda Jau, 1325 - apto 52;286;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;RPB 56 - 71;Alameda Joaquim Eugenio de Lima, 1751 - apto 11;314;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;DLE 609 - 61;Rua Araguari, 661 - apto 21;88;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;RPB 188 21;Rua Araguari, 679 - apto 8;220;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;MGD 134 - 81;Rua Bandeira Paulista, 780 - apto 71;182;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;CB 685 - 101;Rua Bueno Brandão, 282 - apto 81;292;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;BAT 362 - 91;Rua Diogo Jacome, 1046 - apto 131;141;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;BB 282 81;Rua Jacques Felix, 76 - apto 61;201;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;OBR 75 - 21A;Rua Jacques Felix, 76 - apto 92;201;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JAU 1486 - 9;Rua José Maria Lisboa, 852 - apto 71;198;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;GRA 148 - 71;Rua Renato Paes de Barros, 188 - apto 21;217;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JML 852 71;R. Manuel Guedes, 134 - apto 91;190;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;ARI 679 8;R. Dr. Renato Paes de Barros, 56 -apto 71;180;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JML 852 - 21;R. Domingos Leme, 609 - apto 61;191;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;FR 425 401;R. Manuel Guedes, 134 - apto 81;190;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;FR 1329 101;Alameda Casa Branca, 685 - apto 101;279;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JL 659 - 161;Rua Batataes, 362 - apto 91;209;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;PED 372 - 62;R. Ouro Branco, 75 - apto 21A;194;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;BPA 780 71;Alameda Jaú, 1486 - apto 9;239;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;DMA 604 - 102;R. Graúna, 148 -apto 71;166;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;MAC 404 - 192;R. José Maria Lisboa, 852 - apto 21;198;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;DJ 1046 131;R. João Lourenço, 695/659 - apto 161;212;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;BAT 362 - 71;R. Pedroso Alvarenga, 372 - apto 62;186;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;SER 678 - 13A;Rua Doutor Melo Alves, 604 - apto 102;187;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;ARI 661 21;Av. Macuco, 404 - apto 192;133;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JEL 1751 11;Rua Batataes, 362 - apto 71;209;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;ITU 1329 - 71;Rua Sergipe, 678 - apto 13A;226;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JAU 1817 - 61;Alameda Itu, 1329 - apto 71;195;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JF 76 92;Alameda Jaú, 1817 - apto 61;292;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;FR 35 - 10;Alameda Franca, 35 - apto 10;244;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-09-30;1;JES 719 44;R. Jesuíno Arruda, 713 - apto 44;53;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;AIC 491 171;Alameda dos Aicás 491 - 171;255.1;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;ALB 1238 6A;Rua Doutor Albuquerque Lins 1238 - 6A;132.6;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;ANG 1683 21;Avenida Angélica 1683 - 21;123.5;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;ANG 1697 92;Avenida Angélica 1697 - 92;125.54;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;AR 390 51B;Alameda dos Arapanés 390 - 51;114.85;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;AR 578 54;Rua Araguari 578 - 54;101.39;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;ARA 550 102;Avenida Aratãs 550 - 102;85;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;ARI 340 102;Rua Araguari 340 - 102;79.08;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;ARI 561 110;Rua Araguari 561 - 110;188.34;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;ARI 661 141;Rua Araguari 661 - 141;88.53;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;BAT 577 41;Rua Batataes 577 - 41;305.98;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;BB 435 131;Rua Bueno Brandão 435 - 131;102.36;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;BBO 102 4;Rua Barão de Bocaina 102 - 4;239.71;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;BIB 129 101;Rua Bianchi Bertoldi 129 - 101;142.52;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;CAN 890 202;Rua Canário 890 - 202;57.6;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;CAN 890 42;Rua Canário 890 - 42;57.6;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;CAN 917 131;Rua Canário 917 - 131;97.45;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;CB 559 18;Alameda Casa Branca 559 - 18;306.06;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;COT 141 51;Avenida Cotovia 141 - 51;63.46;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;CTV 180 154;Avenida Cotovia 180 - 154;98.94;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;EES 373 502;Rua Engenheiro Edgar Egã­dio de Souza 373 - 502;180.94;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;EES 485 151;Rua Engenheiro Edgar Egã­dio de Souza 485 - 151;254.16;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;FC 377 41;Alameda Fernão Cardim 377 - 41;214.42;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;FR 432 2;Alameda Franca 432 - 2;323.43;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;GA 440 403;Rua General Artigas 440 - 403;78;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;GMM 222 71;Alameda dos Guaramomis 222 - 71;280.95;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;GRA 148 111;Rua Graúna 148 - 111;166.85;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;GRA 379 33;Rua Graúna 379 - 33;109.51;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;GRA 379 63;Rua Graúna 379 - 63;109.51;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;GVT 183 52;Rua Gaivota 183 - 52A;90.8;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;IN 532 61;Rua Inhambú 532 - 61;113.74;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;IN 737 121;Rua Inhambú 737 - 121;168.52;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;IN 902 11B;Rua Inhambú 902 - 11A;101.51;1;Apartamento residencial pronto para venda;;Venda
24.796.967/0001-90;2019-12-31;1;INH 635 21;Rua Inhambú 635 - 21;112.8;1;Apartamento residencial pronto para venda;;Venda
