CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
01.201.140/0001-90;2023-09-30;1;0.012077;0.011809;0.029247;0.0286;0.047846;0.046786;0.032179;0.031466;0.024118;0.023584;0.060362;0.059026;0.030533;0.029857;0.017926;0.017529;0.0297;0.029043;0.026121;0.025543;0.007509;0.007343;0.063231;0.061831;0.478328;0.467738;0.140823;0.137705;0.023864;0.023336;0.002599;0.002541;0.11226;0.109774;;;Contratos típicos de 5 anos, ajustados anualmente em sua maioria pelo indíce IGP-DI, IGP-M, IPCA e IPC-FIPE e INPC com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;5608.91;;;6999557.64
01.201.140/0001-90;2023-12-31;1;0.0269616121395461;0.0265253928751657;0.0478455175330165;0.0470714118766436;0.0321788168778095;0.0316581870373378;0.0241183986143535;0.0237281804757966;0.0603623396646505;0.0593857209347128;0.0305328697796816;0.0300388701654975;0.0179257925032352;0.0176357662251801;0.0297004358651016;0.0292199044258911;0.0261212126099773;0.0256985903984243;0.0075088952428207;0.00738740678203506;0.0632311875226019;0.0622081529219908;0.0456302637156735;0.0448919992540191;0.43269772846627;0.425696994094983;0.155184929465262;0.152674150235003;0.0238644842563724;0.0234783742673534;0.00259894797349916;0.00255689888654935;0.112259562151479;0.110443284127453;;;Contratos típicos de 5 anos, ajustados anualmente em sua maioria pelo indíce IGP-DI, IGP-M, IPCA e IPC-FIPE e INPC com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;4570.35;;;7770016.69
01.235.622/0001-61;2023-03-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;Conforme contrato.;Conforme contrato.;892264.77;;;23742109.7
01.235.622/0001-61;2023-06-30;1;0.015151;0;0.0151521;7.6E-05;0;0;0.060606;0.00388;0.015152;0;0.030303;0.000329;0.015152;0.000405;0.045455;0.001047;0;0;0.030303;0.000839;0;0;0.060606;0.000335;0.590909;0.033116;0.121212;0.002286;0.5;0.02233;0;;0.484848;0.019129;;;N/A;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;Conforme contrato.;Conforme contrato.;171876.13;;;143510342.32
01.235.622/0001-61;2023-09-30;1;0.013889;0.013889;0.013889;0.013889;0;0;0.055555;0.055555;0.013889;0.013889;0.027778;0.027778;0.013889;0.013889;0.041667;0.041667;0;0;0.027778;0.027778;0;0;0.055555;0.055555;0.625;0.625;0.111111;0.111111;0.444444;0.033193;0;0;0.541667;0.047619;0;0;N/A;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;Conforme contrato.;Conforme contrato.;613340.58;;;70668547.65
01.235.622/0001-61;2023-12-29;1;0;0;0.014286;8E-05;0;0;0.057143;0.003983;0.014286;0;0.028571;0.000348;0.014286;0.000131;0.042857;0.001048;0;0;0.028571;0.000463;0;0;0.057143;0.000367;0.628571;0.051522;0.114286;0.001751;0.442857;0.022337;0;0;0.542857;0.036669;0;0;N/A;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;Conforme contrato.;Conforme contrato.;728114.68;;;66793627.16
01.356.517/0001-80;2023-03-31;1;0.001108;0.001056;0.0038;0.003622;0.017829;0.016992;0.003404;0.003244;0.004785;0.00456;0.016985;0.016187;0.009353;0.008914;0.02086;0.01988;0.005811;0.005538;0.007837;0.007469;0.014679;0.01399;0.002551;0.002431;0.757561;0.721985;0.133437;0.127169;1;0.953037;0;0;0;0;0;0;;;;;;401765.69;;;58530302.79
01.356.517/0001-80;2023-06-30;1;0.018788;0.017561;0.001097;0.001025;0.003762;0.003516;0.017651;0.016498;0.003343;0.003125;0.004764;0.004453;0.016816;0.015717;0.00926;0.008655;0.015974;0.01493;0.005738;0.005363;0.007759;0.007252;0.014259;0.013328;0.748682;0.699774;0.132107;0.123474;1;0.934671;0;0;0;0;0;0;;;;;;575154.79;;;73033777.54
01.356.517/0001-80;2023-09-30;1;0.003818;0.003496;0.01414;0.012947;0.0011;0.001007;0.003771;0.003453;0.017691;0.016198;0.003382;0.003097;0.004775;0.004372;0.016854;0.015432;0.009281;0.008498;0.01601;0.014659;0.005766;0.005279;0.007267;0.006654;0.756311;0.692484;0.139835;0.128034;1;0.91561;0;0;0;0;0;0;;;;;;399601.05;;;79178575.05
01.356.517/0001-80;2023-12-31;1;0.011231;0.010269;0.003619;0.003309;0.014038;0.012836;0.001092;0.000998;0.003744;0.003423;0.017563;0.016059;0.003358;0.00307;0.00474;0.004334;0.016733;0.0153;0.00752;0.006876;0.015895;0.014534;0.010253;0.009375;0.752986;0.688498;0.137228;0.125475;1;0.914356;0;0;0;0;0;0;;;;;;685021.08;;;90044400.71
01.497.954/0001-14;2023-03-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Seguro contratado pelos locatários.;;;;1;;;23967.68
01.497.954/0001-14;2023-06-30;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Seguro contratado pelos locatários.;;;;-8153.87;;;11703.86
01.497.954/0001-14;2023-09-30;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Seguro contratado pelos locatários.;;;;1;;;15414.78
01.497.954/0001-14;2023-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Seguro contratado pelos locatários.;;;;3572.67;;;9114.34
01.601.918/0001-59;2023-03-31;1;;;;;;;;;;;;;;;;;;;;;;;1;0.309953;;;;;1;0.309953;;;;;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;6118.86;;;193695.76
01.601.918/0001-59;2023-06-30;1;;;;;;;;;;;;;;;;;;;;;1;0.315474;;;;;;;1;0.315474;;;;;;;Contratos com período de 3 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;6172.49;;;51138.92
01.601.918/0001-59;2023-09-30;1;;;;;;;;;;;;;;;;;;;1;0.332522;;;;;;;;;1;0.332522;;;;;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;6528.48;;;352707.79
01.601.918/0001-59;2023-12-31;1;;;;;;;;;;;;;;;;;;;1;0.359839;;;;;;;;;1;0.359839;;;;;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;6538.37;;;219336.26
01.633.741/0001-72;2023-03-31;1;0;0;0.217764;0.209627;0.139591;0.134375;0;0;0;0;0;0;0;0;0;0;0.201804;0.194265;0;0;0;0;0;0;0.354403;0.34116;0.086438;0.083208;1;0.962635;;;;;;;Reajuste anual  pelo IGP-M. Todos os contratos possuel multa rescisória equivalente a 3 aluguéis cobrados proporcionalmente ao tempo decorrido de contrato. Garantia: fiadores PF,Fiadores PJ, carta de fiança bancária.;O seguro é contrato pelo condomínio para cobertura  contra risco de incêndio, raios  e explosão de qualquer natureza de outras coberturas essenciais. A seguro cobre toda a estrutura do imóvel cujo valor do prêmio é repassado para os locatários.;;;;32898.31;777827.23;;
01.633.741/0001-72;2023-06-30;1;0.23007;0.219457;0.131684;0.125609;0;0;0;0;0;0;0;0;0;0;0.241067;0.229946;0;0;0;0;0;0;0;0;0.315637;0.301076;0.081542;0.07778;1;0.953869;;;;;;;Reajuste anual  pelo IGP-M. Todos os contratos possuel multa rescisória equivalente a 3 aluguéis cobrados proporcionalmente ao tempo decorrido de contrato. Garantia: fiadores PF,Fiadores PJ, carta de fiança bancária.;O seguro é contrato pelo condomínio para cobertura  contra risco de incêndio, raios  e explosão de qualquer natureza de outras coberturas essenciais. A seguro cobre toda a estrutura do imóvel cujo valor do prêmio é repassado para os locatários.;;;;26535.85;827210.39;;
