CNPJ_Fundo;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
00.762.723/0001-28;2017-09-30;1;0;0;0.245587;0.244582;0;0;0;0;0.026361;0.026253;0.000801;0.000798;0.020716;0.020631;0.001768;0.001761;0.004443;0.004424;0.27154;0.270428;0.006706;0.006678;0;0;0.206893;0.206046;0.215185;0.214305;1;0.995906;;;;;;;Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanada fica a cargo do locatário.;;;;5596.44;0;0;1284841.8
00.762.723/0001-28;2017-12-31;1;0.194348;0.192321;0;0;0.02052;0.020306;0.090129;0.089189;0.002768;0.002739;0.071576;0.070829;0.00611;0.006046;0.022291;0.022058;0.214887;0.212645;0.002649;0.002621;0;0;0.002428;0.002403;0.172076;0.170281;0.200219;0.198131;1;0.989569;;;;;;;Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanada fica a cargo do locatário.;;;;5629.24;0;0;1320457.36
00.868.235/0001-08;2017-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;591141.86;0;0;315416.34
00.868.235/0001-08;2017-06-30;1;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;494232.27;0;0;131578.59
00.868.235/0001-08;2017-09-30;1;0.008701;0.008599;0.011442;0.011308;0;0;0.191005;0.188764;0.01328;0.013124;0.00306;0.003024;0;0;0.021869;0.021612;0.00639;0.006315;0;0;0.007835;0.007743;0.024421;0.024135;0.076689;0.07579;0.427583;0.422569;0.792275;0.782983;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;489532.63;0;0;573043.25
00.868.235/0001-08;2017-12-31;1;0.01214;0.012112;0.314619;0.313872;0.014779;0.014744;0.014041;0.014007;0.00336;0.003352;0;0;0.006236;0.00622;0;0;0;0;0.008537;0.008516;0.017911;0.017869;0.00961;0.009588;0.053474;0.053347;0.545293;0.543999;0.823168;0.821214;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;576974.87;0;0;451467.58
01.201.140/0001-90;2017-03-31;2;0.00193790017328192;0.00191335669814792;0.0423494391227077;0.0418130841440677;0.113908544040681;0.112465894126739;0.0671160423629403;0.0662660187448311;0.0528237329309543;0.052154721186412;0.0195079109269355;0.0192608435426849;0.00729525011798311;0.00720285589028467;0.0184673964196583;0.0182335071352335;0.0426483140680995;0.0421081738429893;0.0109256939442095;0.0107873202027038;0.0613618883814125;0.0605847410327365;0.00370022221397396;0.00365335895798634;0.485661140698399;0.479510250010312;0.0722965245987626;0.0713808902548327;0.026080324272212;0.0257500173765901;0.00618523370488576;0.00610689781755428;0.163305981749868;0.161237714066335;;;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;433942;0;0;7833799.59
01.201.140/0001-90;2017-06-30;2;0.008713;0.008628;0.125045;0.123816;0.051452;0.050946;0.066323;0.065671;0.023949;0.023713;0.00653;0.006465;0.021974;0.021757;0.042901;0.042479;0.01475;0.014605;0.064964;0.064325;0.004241;0.0042;0.038113;0.037738;0.475875;0.471196;0.05517;0.054628;0.031435;0.031125;0.007452;0.007377;0.176414;0.174681;;;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;9504.66;0;0;5437909.45
01.201.140/0001-90;2017-09-30;1;0.13981;0.139317;0.05733;0.057128;0.061251;0.061035;0.025953;0.025861;0.003033;0.003022;0.019311;0.019243;0.008731;0.0087;0.010566;0.010529;0.064776;0.064548;0.003265;0.003253;0.039287;0.039147;0.040466;0.040322;0.395232;0.393837;0.130989;0.130528;0.0318;0.031688;0.007312;0.007286;0.180302;0.179666;;;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;1267391.55;0;0;4860747.29
01.201.140/0001-90;2017-12-31;1;0.083706;0.083403;0.066477;0.066236;0.031623;0.031508;0.016626;0.016566;0.020213;0.02014;0.038603;0.038463;0.018981;0.018913;0.053501;0.053307;0.003666;0.003652;0.031897;0.031782;0.037487;0.037351;0.054068;0.053872;0.442901;0.441296;0.100249;0.099886;0.027546;0.027446;0.007495;0.007468;0.158224;0.157651;;;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI, com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;379428.83;0;0;9669012.1
01.235.622/0001-61;2017-03-31;1;0;0;0;0;0.0298507462686567;0.00457474061582435;0.119402985074627;0.0417034812273579;0.0298507462686567;0.0110979005612009;0.0149253731343284;0.00307311978078706;0.0447761194029851;0.0204253768693033;0.0447761194029851;0.0035732820635047;0.0298507462686567;0.0116883833668438;0.0447761194029851;0.0642292444388415;0.0447761194029851;0.0147560145489496;0.134328358208955;0.202525370913318;0.462686567164179;0.622353085614069;0;0;0.960149253731343;0.944325350897655;0;0;0.0298507462686567;0.0546746491023445;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual. ;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;O seguro condominial contratado a partir da instalação do condomínio pelo síndico da edificação, assegura quaisquer danos ao imóvel. Não se fazendo necessária a contratação de seguro de danos físicos aos imóveis.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;289825.05;0;0;81379217.76
01.235.622/0001-61;2017-06-30;1;0.030769;0.005296;0.076923;0.036533;0.030769;0.013198;0.015384;0.003437;0.046153;0.023556;0.030769;0.005391;0.046153;0.019889;0.046153;0.073565;0.030769;0.007914;0.138461;0.234032;0.015384;0.007935;0.015384;0;0.476923;0.569254;0;0;0.972602;0.954144;0;0;0.027397;0.045856;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual. ;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;O seguro condominial contratado a partir da instalação do condomínio pelo síndico da edificação, assegura quaisquer danos ao imóvel. Não se fazendo necessária a contratação de seguro de danos físicos aos imóveis.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;970951.65;0;0;106525938
01.235.622/0001-61;2017-09-29;2;0.0447060235812293;0.0447060235812293;0.0161547800065793;0.0161547800065793;0.00420723918407394;0.00420723918407394;0.0211780316389395;0.0211780316389395;0;0;0.0126962919435865;0.0126962919435865;0.0900458859589143;0.0900458859589143;0.00968814498334458;0.00968814498334458;0.104296849733529;0.104296849733529;0.00971293540024242;0.00971293540024242;0;0;0.0114352926002375;0.0114352926002375;0.675878524969324;0.675878524969324;0;0;0.988527;0.988527;0;0;0.011473;0.011473;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual. ;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;O seguro condominial contratado a partir da instalação do condomínio pelo síndico da edificação, assegura quaisquer danos ao imóvel. Não se fazendo necessária a contratação de seguro de danos físicos aos imóveis.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;970951.65;0;0;106525938
01.235.622/0001-61;2017-12-29;2;0.0526;0.0287;0.0175;0.0029;0.035;0.0218;0.0175;0.0025;0.0175;0.0131;0.0526;0.0931;0.035;0.0099;0.1228;0.1019;0.0175;0.01;0.0175;0.0037;0.035;0.0118;0.035;0.016;0.5438;0.684;0;0;0.985;0.9858;0;0;0.0149;0.0141;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;O seguro condominial contratado a partir da instalação do condomínio pelo síndico da edificação, assegura quaisquer danos ao imóvel. Não se fazendo necessária a contratação de seguro de danos físicos aos imóveis.;Os seguros de obras são contratados após a assinatura do contrato de construção. É apresentado à seguradora os serviços que serão executados, acompanhado do cronograma e orçamento de obra bem como outro documento específico solicitado.;970951.65;0;0;106525938
01.497.954/0001-14;2017-03-31;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;5945.74;0;0;473557.26
01.497.954/0001-14;2017-06-30;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;0;0;827095.23
01.497.954/0001-14;2017-09-30;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;0;0;905790.9
01.497.954/0001-14;2017-12-31;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;17049.61;0;0;1404415.71
01.601.918/0001-59;2017-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;420984.82;0;0;6855587.44
01.601.918/0001-59;2017-06-30;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;3018849.26;0;0;5459601.61
01.601.918/0001-59;2017-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.861047;;;;;0.042742;0.036802;0.957258;0.824245;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;12894.52;0;0;9719466.28
01.601.918/0001-59;2017-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.893486;;;;;0.042742;0.038189;0.957258;0.855297;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;12894.52;0;0;7906489.95
01.633.741/0001-72;2017-03-31;1;0.056123;0.051255;0;0;0;0;0;0;0;0;0.089975;0.082171;0;0;0.088752;0.081054;0.294643;0.299088;0;0;0.056786;0.05186;0;0;0.413722;0.343399;0;0;1;0.913267;;;;;;;Reajuste anual  pelo IGP-M. Todos os contratos possuel multa rescisória equivalente a 3 aluguéis cobhrados proporcionalmente ao tempo decorrido de contrato. Garantia: fiadores PF,Fiadores PJ, carta de fiança bancária e caução em dinheiro. ;O seguro é contrato para cobertura  contra risco de incêndio, raios  e explosão de qualquer natureza de outras coberturas essenciais. A seguro cobre toda a estrutura do imóvel.;;;;17630.8;510775.03;571558.24;
01.633.741/0001-72;2017-06-30;1;0;0;0;0;0;0;0;0;0.094559;0.091691;0;0;0.093274;0.090445;0.297962;0.269531;0;0;0.059682;0.057871;0;0;0;0;0.474523;0.460128;0;0;1;0.9697;;;;;;;Reajuste anual  pelo IGP-M. Todos os contratos possuel multa rescisória equivalente a 3 aluguéis cobrados proporcionalmente ao tempo decorrido de contrato. Garantia: fiadores PF,Fiadores PJ, carta de fiança bancária e caução em dinheiro. ;O seguro é contrato para cobertura  contra risco de incêndio, raios  e explosão de qualquer natureza de outras coberturas essenciais. A seguro cobre toda a estrutura do imóvel.;;;;21482.44;522860.29;;506256.9
01.633.741/0001-72;2017-09-30;1;0;0;0;0;0;0;0.105702;0.10373;0;0;0.090893;0.089197;0.270866;0.265813;0;0;0.058158;0.057073;0;0;0;0;0;0;0.474382;0.465532;0;0;1;0.981346;;;;;;;Reajuste anual  pelo IGP-M. Todos os contratos possuel multa rescisória equivalente a 3 aluguéis cobrados proporcionalmente ao tempo decorrido de contrato. Garantia: fiadores PF,Fiadores PJ, carta de fiança bancária e caução em dinheiro. ;O seguro é contrato pelo condomínio para cobertura  contra risco de incêndio, raios  e explosão de qualquer natureza de outras coberturas essenciais. A seguro cobre toda a estrutura do imóvel cujo valor do prêmio é repassado para os locatários.;;;;27349.28;533528.85;;423263.41
