CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
21.126.204/0001-43;2021-09-30;1;Loja 61;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 62;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 63;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 64;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 65;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 66;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 67;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 68;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 69;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-09-30;1;Loja 70;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 1;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 2;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 3;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 4;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 5;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 6;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 7;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 9;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 10;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 11;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 12;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 13;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 14;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 15;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 16;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 17;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 18;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 19;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 20;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 21;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 22;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 23;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 24;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 25;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 26;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 27;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 28;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 30;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 31;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 32;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 33;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 34;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 35;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 36;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 37;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 38;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 39;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 40;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 41;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 43;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 44;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 45;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 46;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 47;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 48;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 49;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 50;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 51;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 52;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 53;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 54;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 55;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 56;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 57;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 60;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 61;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2021-12-31;1;Loja 63;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
