CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
24.796.967/0001-90;2021-06-30;2;2235568;Rua Dias da Rocha 86 - 201;98;1;Apartamento residencial pronto para venda;0.00273353949945106;Venda
24.796.967/0001-90;2021-06-30;2;2254519;Rua Tonelero 315 - 604;78;1;Apartamento residencial pronto para venda;0.00234228695348384;Venda
24.796.967/0001-90;2021-06-30;2;2257639;Rua  Marquês de Olinda 78 - 302;87;1;Apartamento residencial pronto para venda;0.00205727960978978;Venda
24.796.967/0001-90;2021-06-30;2;2283358;Rua Frei Leandro 42 - 303;78;1;Apartamento residencial pronto para venda;0.00307331933352449;Venda
24.796.967/0001-90;2021-06-30;2;2321202;Rua Moura Brasil 31 - 703;115;1;Apartamento residencial pronto para venda;0.00223297702746163;Venda
24.796.967/0001-90;2021-06-30;2;2366751;Avenida Epitácio Pessoa 2566 - 401;70;1;Apartamento residencial pronto para venda;0.00351826829162499;Venda
24.796.967/0001-90;2021-06-30;2;2366875;Avenida Epitácio Pessoa 2566 - 805;70;1;Apartamento residencial pronto para venda;0.00220585121258521;Venda
24.796.967/0001-90;2021-06-30;2;240032;Avenida Brigadeiro Luís Antônio 2759 - 61;111.79;1;Apartamento residencial pronto para venda;0.00287909528415447;Venda
24.796.967/0001-90;2021-06-30;2;2404318;Rua Conde de Bernadotte 26 - 1407;84;1;Apartamento residencial pronto para venda;0.00453594503226446;Venda
24.796.967/0001-90;2021-06-30;2;242717;Rua Maria Figueiredo 343 - 22;128.39;1;Apartamento residencial pronto para venda;0.00255947617664785;Venda
24.796.967/0001-90;2021-06-30;2;255328;Rua Pelotas 150 - 52;104.48;1;Apartamento residencial pronto para venda;0.00293938839273932;Venda
24.796.967/0001-90;2021-06-30;2;265510;Rua Tomás Carvalhal 347 - 904;71.73;1;Apartamento residencial pronto para venda;0.00160645532905807;Venda
24.796.967/0001-90;2021-06-30;2;2890215;Rua Nanuque 354 - 44;95.41;1;Apartamento residencial pronto para venda;0.00236390411512369;Venda
24.796.967/0001-90;2021-06-30;2;289032;Avenida Jamaris 428 - 11;83.26;1;Apartamento residencial pronto para venda;0.00203066613549775;Venda
24.796.967/0001-90;2021-06-30;2;2915775;Rua General Góis Monteiro 8 - 2504;94;1;Apartamento residencial pronto para venda;0.0027821318834536;Venda
24.796.967/0001-90;2021-06-30;2;2915988;Rua General Góis Monteiro 8 - 404;94;1;Apartamento residencial pronto para venda;0.00256231187428229;Venda
24.796.967/0001-90;2021-06-30;2;2916271;Rua General Góis Monteiro 8 - 102;94;1;Apartamento residencial pronto para venda;0.00265928422564115;Venda
24.796.967/0001-90;2021-06-30;2;295747;Alameda dos Anapurus 1236 - 51;121.93;1;Apartamento residencial pronto para venda;0.00295226614422582;Venda
24.796.967/0001-90;2021-06-30;2;295804;Alameda dos Anapurus 1215 - 41;87.31;1;Apartamento residencial pronto para venda;0.00178635460390066;Venda
24.796.967/0001-90;2021-06-30;2;2991451;Rua Bambina 17 - 605;77;1;Apartamento residencial pronto para venda;0.00224046045421922;Venda
24.796.967/0001-90;2021-06-30;2;3031279;Rua Guilhermina Guinle 59 - 302;100;1;Apartamento residencial pronto para venda;0.00338862877610697;Venda
24.796.967/0001-90;2021-06-30;2;3035416;Rua Domingos Ferreira 187 - 205;50;1;Apartamento residencial pronto para venda;0.00170209043365899;Venda
24.796.967/0001-90;2021-06-30;2;305821;Avenida Padre Antônio José dos Santos 475  - 14;65.02;1;Apartamento residencial pronto para venda;0.00166968772914709;Venda
24.796.967/0001-90;2021-06-30;2;311150;Rua Sansão Alves dos Santos 243 - 202;50.44;1;Apartamento residencial pronto para venda;0.00208907333121766;Venda
24.796.967/0001-90;2021-06-30;2;311315;Rua Sansão Alves dos Santos 243 - 1607;53.92;1;Apartamento residencial pronto para venda;0.00249630298623794;Venda
24.796.967/0001-90;2021-06-30;2;313275;Rua Indiana 1153 - 91;112.18;1;Apartamento residencial pronto para venda;0.00237438613533939;Venda
24.796.967/0001-90;2021-06-30;2;3135825;Avenida Nossa Senhora de Copacabana 723 - 503;70;1;Apartamento residencial pronto para venda;0.00199055786796721;Venda
24.796.967/0001-90;2021-06-30;2;3174445;Rua Baronesa de Poconé 141 - 203;140;1;Apartamento residencial pronto para venda;0.00438563460267447;Venda
24.796.967/0001-90;2021-06-30;2;3176261;Rua Professor Gastão Bahiana 496 - 605;92;1;Apartamento residencial pronto para venda;0.00348733610947602;Venda
24.796.967/0001-90;2021-06-30;2;319201;Rua Pascoal 778 - 12;171.88;1;Apartamento residencial pronto para venda;0.00446707217973107;Venda
24.796.967/0001-90;2021-06-30;2;322888;Rua Doutor Silvino Canúto Abreu 434 - 92;100.3;1;Apartamento residencial pronto para venda;0.00249199842718743;Venda
24.796.967/0001-90;2021-06-30;2;334111;Rua Santa Justina 244 - 71;96.96;1;Apartamento residencial pronto para venda;0.0024629236449826;Venda
24.796.967/0001-90;2021-06-30;2;337565;Rua Casa do Ator 803 - 12;66.83;1;Apartamento residencial pronto para venda;0.00193554869266278;Venda
24.796.967/0001-90;2021-06-30;2;337811;Avenida Doutor Cardoso de Melo 1060 - 21;58.06;1;Apartamento residencial pronto para venda;0.00166959650010385;Venda
24.796.967/0001-90;2021-06-30;2;338220;Rua Alvorada 1117 - 33;57.75;1;Apartamento residencial pronto para venda;0.00182800161564778;Venda
24.796.967/0001-90;2021-06-30;2;339683;Rua Alvorada 859 - 64;104;1;Apartamento residencial pronto para venda;0.0022434933431538;Venda
24.796.967/0001-90;2021-06-30;2;342210;Rua Alvorada 303 - 164;131.02;1;Apartamento residencial pronto para venda;0.00430786728752416;Venda
24.796.967/0001-90;2021-06-30;2;511671;Rua Barata Ribeiro 156 - 74;25.78;1;Apartamento residencial pronto para venda;0.000812531842746273;Venda
24.796.967/0001-90;2021-06-30;2;519388;Rua Doutor Miranda de Azevedo 1428 - 34;62.26;1;Apartamento residencial pronto para venda;0.00130147476124075;Venda
24.796.967/0001-90;2021-06-30;2;520167;Rua Doutor Miranda de Azevedo 1085 - 14;100.23;1;Apartamento residencial pronto para venda;0.00270905674313362;Venda
24.796.967/0001-90;2021-06-30;2;523714;Rua Cajaíba 389 - 61;80.28;1;Apartamento residencial pronto para venda;0.0017371524063407;Venda
24.796.967/0001-90;2021-06-30;2;526140;Rua Havaí 292 - 12;135.16;1;Apartamento residencial pronto para venda;0.00320755545791285;Venda
24.796.967/0001-90;2021-06-30;2;526174;Rua Cayowaá 1519 - 21;170.35;1;Apartamento residencial pronto para venda;0.00331337247424164;Venda
24.796.967/0001-90;2021-06-30;2;530543;Rua Caetes 880 - 21;118.98;1;Apartamento residencial pronto para venda;0.00248355761836645;Venda
24.796.967/0001-90;2021-06-30;2;561129;Rua Dona Elisa 150 - 22;70.24;1;Apartamento residencial pronto para venda;0.00179903304176605;Venda
24.796.967/0001-90;2021-06-30;2;570035;Rua Caiubi 1096 - 206;62.03;1;Apartamento residencial pronto para venda;0.00190992397387449;Venda
24.796.967/0001-90;2021-06-30;2;584112;Rua Diana 675 - 113;94.97;1;Apartamento residencial pronto para venda;0.00246443870532752;Venda
24.796.967/0001-90;2021-06-30;2;588397;Rua Clélia 1254 - 61;82.78;1;Apartamento residencial pronto para venda;0.0014454326843233;Venda
24.796.967/0001-90;2021-06-30;2;591241;Rua Ribeiro de Barros 81 - 14;75.17;1;Apartamento residencial pronto para venda;0.00173720567967276;Venda
24.796.967/0001-90;2021-06-30;2;657932;Rua Rodrigo Claudio 299 - 11;183.32;1;Apartamento residencial pronto para venda;0.00261558342236489;Venda
24.796.967/0001-90;2021-06-30;2;664793;Rua Doutor Dolzani 208 - 73;38.59;1;Apartamento residencial pronto para venda;0.00102989918708001;Venda
24.796.967/0001-90;2021-06-30;2;667475;Rua Bartolomeu Gusmão 452 - 62;135.43;1;Apartamento residencial pronto para venda;0.00287240591302074;Venda
24.796.967/0001-90;2021-06-30;2;693984;Rua Luis Góis 206 - 51;86.73;1;Apartamento residencial pronto para venda;0.00138649552352751;Venda
24.796.967/0001-90;2021-06-30;2;726092;Rua Apotribu 228 - 94;56.99;1;Apartamento residencial pronto para venda;0.00203664806630964;Venda
24.796.967/0001-90;2021-06-30;2;728844;Avenida Irerê 2030 - 503;63.64;1;Apartamento residencial pronto para venda;0.00103835608247874;Venda
24.796.967/0001-90;2021-06-30;2;896619;Rua Paulistânia 432 - 102;92.06;1;Apartamento residencial pronto para venda;0.00214626822029212;Venda
24.796.967/0001-90;2021-06-30;2;899756;Rua Fradique Coutinho 1443 - 14;65.18;1;Apartamento residencial pronto para venda;0.00192900520802672;Venda
24.796.967/0001-90;2021-06-30;2;917821;Rua Doutor Paschoal Imperatriz 105 - 1104;55.13;1;Apartamento residencial pronto para venda;0.00198940661649736;Venda
24.796.967/0001-90;2021-06-30;2;924120;Rua Doutor Jesuíno Maciel 1682 - 12;69;1;Apartamento residencial pronto para venda;0.00212008247057034;Venda
24.796.967/0001-90;2021-06-30;2;924473;Rua Barão do Triunfo 111 - 91;45.42;1;Apartamento residencial pronto para venda;0.00141621539903103;Venda
24.796.967/0001-90;2021-06-30;2;941307;Rua Doutor Abelardo Vergueiro Cesar 533 - 32;93.37;1;Apartamento residencial pronto para venda;0.00209842409284218;Venda
24.796.967/0001-90;2021-06-30;2;942244;Rua Ática 535 - 61;75.09;1;Apartamento residencial pronto para venda;0.00151525704408957;Venda
24.796.967/0001-90;2021-06-30;2;942696;Rua Viaza 975 - 22;81;1;Apartamento residencial pronto para venda;0.00189228318049238;Venda
24.796.967/0001-90;2021-06-30;2;950669;Rua Ribeiroles 274 - 12;89.76;1;Apartamento residencial pronto para venda;0.00178060077645516;Venda
24.796.967/0001-90;2021-06-30;2;969537;Avenida Imperatriz Leopoldina. 1845 - 62;100.92;1;Apartamento residencial pronto para venda;0.00141974518789603;Venda
24.796.967/0001-90;2021-09-30;1;136934;Rua Pamplona 1112,43;89.77;1;Apartamento residencial para venda;0.00263772035029512;Venda
24.796.967/0001-90;2021-09-30;1;144203;Rua Bela Cintra 1604,62;94.39;1;Apartamento residencial para venda;0.00301634471024346;Venda
24.796.967/0001-90;2021-09-30;1;146005;Alameda Franca 1581,14;112.39;1;Apartamento residencial para venda;0.00307826512589358;Venda
24.796.967/0001-90;2021-09-30;1;146328;Rua Bela Cintra 1744,22;80.63;1;Apartamento residencial para venda;0.00238055202167274;Venda
24.796.967/0001-90;2021-09-30;1;146775;Rua Doutor Melo Alves 204,42;125.86;1;Apartamento residencial para venda;0.003494333844323;Venda
24.796.967/0001-90;2021-09-30;1;155919;Rua Ouro Branco 101,33;103;1;Apartamento residencial para venda;0.00327676891882715;Venda
24.796.967/0001-90;2021-09-30;1;158044;Alameda Campinas 1101,71;89.06;1;Apartamento residencial para venda;0.00238140263114278;Venda
24.796.967/0001-90;2021-09-30;1;158917;Alameda Lorena 289,142;93.36;1;Apartamento residencial para venda;0.00283337035181252;Venda
24.796.967/0001-90;2021-09-30;1;1589178;Rua Barata Ribeiro 280,802;119;1;Apartamento residencial para venda;0.00295117036711057;Venda
24.796.967/0001-90;2021-09-30;1;159376;Rua José Maria Lisboa 177;100;1;Apartamento residencial para venda;0.00283669941921082;Venda
24.796.967/0001-90;2021-09-30;1;1602227;Rua Barata Ribeiro 723,201;105;1;Apartamento residencial para venda;0.00213120013572869;Venda
24.796.967/0001-90;2021-09-30;1;161030;Rua Caconde 96,111;96.49;1;Apartamento residencial para venda;0.00279597782553464;Venda
24.796.967/0001-90;2021-09-30;1;1630522;Rua Barata Ribeiro 35,1102;116;1;Apartamento residencial para venda;0.00265985755175004;Venda
24.796.967/0001-90;2021-09-30;1;1652347;Rua Viuva Lacerda 249,107;93;1;Apartamento residencial para venda;0.00266151935503002;Venda
24.796.967/0001-90;2021-09-30;1;168753;Rua Batataes 308;100;1;Apartamento residencial para venda;6.14423634875876E-05;Venda
24.796.967/0001-90;2021-09-30;1;204403;Avenida Rebouças 1164,43;141.51;1;Apartamento residencial para venda;0.00291860284235923;Venda
24.796.967/0001-90;2021-09-30;1;207119;Rua Cristiano Viana 671,103;69.42;1;Apartamento residencial para venda;0.0021616696612958;Venda
24.796.967/0001-90;2021-09-30;1;2073247;Rua Barata Ribeiro 83,1201;106;1;Apartamento residencial para venda;0.00302232350454517;Venda
24.796.967/0001-90;2021-09-30;1;2085026;Rua Professor Gastão Bahiana 615,803;119;1;Apartamento residencial para venda;0.0039120190014143;Venda
24.796.967/0001-90;2021-09-30;1;209027;Rua Lisboa 488,83;75.46;1;Apartamento residencial para venda;0.00231932455285221;Venda
24.796.967/0001-90;2021-09-30;1;210844;Rua Francisco Leitão 678,54;72;1;Apartamento residencial para venda;0.00197205690640578;Venda
24.796.967/0001-90;2021-09-30;1;211662;Rua Francisco Leitão 411,31;103.5;1;Apartamento residencial para venda;0.00227447288746507;Venda
24.796.967/0001-90;2021-09-30;1;211787;Rua Francisco Leitão 369,62;101;1;Apartamento residencial para venda;0.00298124393613541;Venda
24.796.967/0001-90;2021-09-30;1;2127829;Rua Voluntários da Pátria 410,403;115;1;Apartamento residencial para venda;0.00286133713549978;Venda
24.796.967/0001-90;2021-09-30;1;2160141;Rua Barata Ribeiro 727,502;107;1;Apartamento residencial para venda;0.0020333491425997;Venda
24.796.967/0001-90;2021-09-30;1;216353;Rua Joaquim Antunes 797,13;68.87;1;Apartamento residencial para venda;0.00187857379076994;Venda
24.796.967/0001-90;2021-09-30;1;2171444;Rua Inhangá 33,201;130;1;Apartamento residencial para venda;0.00278913801871328;Venda
24.796.967/0001-90;2021-09-30;1;2174681;Rua Benjamin Constant 90,402;77;1;Apartamento residencial para venda;0.00175260796116845;Venda
24.796.967/0001-90;2021-09-30;1;2178655;Rua Barata Ribeiro 687,101;104;1;Apartamento residencial para venda;0.00230765721238373;Venda
24.796.967/0001-90;2021-09-30;1;2213457;Rua Soares Cabral 42,201;123;1;Apartamento residencial para venda;0.00291517868315553;Venda
24.796.967/0001-90;2021-09-30;1;2216153;Rua General Rebelo 65,201;87;1;Apartamento residencial para venda;0.00243649349048376;Venda
24.796.967/0001-90;2021-09-30;1;2232470;Rua Professor Gastão Bahiana 77,302;91;1;Apartamento residencial para venda;0.00269938026260026;Venda
24.796.967/0001-90;2021-09-30;1;2239794;Rua Inhangá 07,302;105;1;Apartamento residencial para venda;0.00272136593341757;Venda
24.796.967/0001-90;2021-09-30;1;225922;Rua Pedroso Alvarenga 86,103;106.97;1;Apartamento residencial para venda;0.00328367782508361;Venda
24.796.967/0001-90;2021-09-30;1;230640;Rua Tabapuã 222,11;110.68;1;Apartamento residencial para venda;0.00228979502366237;Venda
24.796.967/0001-90;2021-09-30;1;231374;Rua Iguatemi 64,53;107.82;1;Apartamento residencial para venda;0.00284353004328164;Venda
24.796.967/0001-90;2021-09-30;1;234913;Rua João Cachoeira 892,133B;84;1;Apartamento residencial para venda;0.00301205944699768;Venda
24.796.967/0001-90;2021-09-30;1;234985;Rua Leopoldo Couto de Magalhães Júnior 539,33;46.75;1;Apartamento residencial para venda;0.00191492515787726;Venda
24.796.967/0001-90;2021-09-30;1;2374936;Rua Dois de Dezembro 123;91;1;Apartamento residencial para venda;0.00194341215506008;Venda
24.796.967/0001-90;2021-09-30;1;245718;Rua Abílio Soares 384,84;41;1;Apartamento residencial para venda;0.000836850750512576;Venda
24.796.967/0001-90;2021-09-30;1;2460539;Rua Professor Gastão Bahiana 615,704;120;1;Apartamento residencial para venda;0.0049689120675893;Venda
24.796.967/0001-90;2021-09-30;1;257814;Avenida Conselheiro Rodrigues Alves 727,82;88.37;1;Apartamento residencial para venda;0.00169188560464243;Venda
24.796.967/0001-90;2021-09-30;1;260326;Rua França Pinto 718,81;145.22;1;Apartamento residencial para venda;0.00318362843266401;Venda
24.796.967/0001-90;2021-09-30;1;272526;Rua Inhambú 553,23;72;1;Apartamento residencial para venda;0.00237131210012372;Venda
24.796.967/0001-90;2021-09-30;1;282315;Alameda dos Arapanés 628,101;198.53;1;Apartamento residencial para venda;0.00546814471709638;Venda
24.796.967/0001-90;2021-09-30;1;287343;Avenida Divino Salvador 146,42;120.26;1;Apartamento residencial para venda;0.00316823795971852;Venda
24.796.967/0001-90;2021-09-30;1;2890376;Rua José Maria Lisboa 207,131;254.96;1;Apartamento residencial para venda;0.00746624006008405;Venda
24.796.967/0001-90;2021-09-30;1;2905784;Rua Jardim Botânico 192;95;1;Apartamento residencial para venda;0.00367362836038661;Venda
24.796.967/0001-90;2021-09-30;1;294969;Avenida Moreira Guimarães 450,26;62;1;Apartamento residencial para venda;0.00126197244067277;Venda
24.796.967/0001-90;2021-09-30;1;2992718;Rua Ipiranga 32,103;86;1;Apartamento residencial para venda;0.00223413748793855;Venda
24.796.967/0001-90;2021-09-30;1;300632;Rua Hungria 608,41;185.37;1;Apartamento residencial para venda;0.0045992034262333;Venda
24.796.967/0001-90;2021-09-30;1;302254;Rua Indiana 118,94;41.29;1;Apartamento residencial para venda;0.000954406034831192;Venda
24.796.967/0001-90;2021-09-30;1;3045355;Rua Baronesa de Poconé 152,203;83;1;Apartamento residencial para venda;0.00299447835416818;Venda
24.796.967/0001-90;2021-09-30;1;307518;Rua Luisiânia 355;85;1;Apartamento residencial para venda;0.00248782228980725;Venda
24.796.967/0001-90;2021-09-30;1;310738;Rua José Muniz dos Santos 110,94;49.69;1;Apartamento residencial para venda;0.00122141631955112;Venda
24.796.967/0001-90;2021-09-30;1;3160654;Rua Cardoso de Almeida 1205,14;103.29;1;Apartamento residencial para venda;0.0025428075627708;Venda
24.796.967/0001-90;2021-09-30;1;3171767;Rua Coelho Neto 82,604;85;1;Apartamento residencial para venda;0.00198640585409099;Venda
24.796.967/0001-90;2021-09-30;1;3176160;Rua Capote Valente 80,920;31.78;1;Apartamento residencial para venda;0.00145174999695283;Venda
24.796.967/0001-90;2021-09-30;1;3176397;Rua Professor Sousa  Barros 285,107;44.36;1;Apartamento residencial para venda;0.00124716011492141;Venda
24.796.967/0001-90;2021-09-30;1;3180702;Alameda dos Tupiniquins 167,1;86;1;Apartamento residencial para venda;0.00372792938115148;Venda
24.796.967/0001-90;2021-09-30;1;3181928;Rua Custódio Serrão 24,201;207;1;Apartamento residencial para venda;0.00990033975088786;Venda
24.796.967/0001-90;2021-09-30;1;318901;Rua Vieira de Morais 601,26;95.91;1;Apartamento residencial para venda;0.00155759172197551;Venda
24.796.967/0001-90;2021-09-30;1;322658;Rua Gabriele D'Annunzio. 1432,94;83.63;1;Apartamento residencial para venda;0.00190927410539955;Venda
24.796.967/0001-90;2021-09-30;1;337350;Rua Casa do Ator 891,23;66.83;1;Apartamento residencial para venda;0.00138907497886238;Venda
24.796.967/0001-90;2021-09-30;1;338409;Rua Gomes de Carvalho 781,401;81.2;1;Apartamento residencial para venda;0.00184386699021816;Venda
24.796.967/0001-90;2021-09-30;1;486088;Rua Pamplona 444,111;149.76;1;Apartamento residencial para venda;0.00300292209158589;Venda
24.796.967/0001-90;2021-09-30;1;519330;Rua Mário 247,51;203.13;1;Apartamento residencial para venda;0.00312106299743047;Venda
24.796.967/0001-90;2021-09-30;1;525887;Rua Aimberê 2090,61;88.96;1;Apartamento residencial para venda;0.00159246381203696;Venda
24.796.967/0001-90;2021-09-30;1;529932;Rua Campevas 702,54;35.36;1;Apartamento residencial para venda;0.000915423397843977;Venda
24.796.967/0001-90;2021-09-30;1;565228;Rua Itapicuru 643,44;84.4;1;Apartamento residencial para venda;0.00166066654087614;Venda
24.796.967/0001-90;2021-09-30;1;580440;Rua Raul Pompeia 401,14;60.36;1;Apartamento residencial para venda;0.00163966937332431;Venda
24.796.967/0001-90;2021-09-30;1;584568;Rua Cayowaá 777,24;51;1;Apartamento residencial para venda;0.00127730180714209;Venda
24.796.967/0001-90;2021-09-30;1;592837;Rua Luis Martins 5,41;167.62;1;Apartamento residencial para venda;0.00254850629843485;Venda
24.796.967/0001-90;2021-09-30;1;594553;Rua Croata 502,102;160.31;1;Apartamento residencial para venda;0.00289969668777944;Venda
24.796.967/0001-90;2021-09-30;1;594934;Rua Votupoca 299,54;89.2;1;Apartamento residencial para venda;0.00229742497413462;Venda
24.796.967/0001-90;2021-09-30;1;682977;Rua Estado de Israel 701,93;38.4;1;Apartamento residencial para venda;0.00153789072559339;Venda
24.796.967/0001-90;2021-09-30;1;695580;Rua Agostinho Rodrigues Filho 410,61;152.94;1;Apartamento residencial para venda;0.00399429778855809;Venda
24.796.967/0001-90;2021-09-30;1;728939;Alameda dos Guaiós 479,44;61.12;1;Apartamento residencial para venda;0.001190191764439;Venda
24.796.967/0001-90;2021-09-30;1;730414;Rua Major Freire 496,12;70;1;Apartamento residencial para venda;0.00112457237823355;Venda
24.796.967/0001-90;2021-09-30;1;733652;Rua Quinze de Setembro 138,11;73.12;1;Apartamento residencial para venda;0.00175358038699362;Venda
24.796.967/0001-90;2021-09-30;1;901100;Rua Mourato Coelho 738,52;130;1;Apartamento residencial para venda;0.00242845754650935;Venda
24.796.967/0001-90;2021-09-30;1;918476;Avenida Portugal 1278,2403;50.5;1;Apartamento residencial para venda;0.00194176261578581;Venda
24.796.967/0001-90;2021-09-30;1;924193;Rua Pascal 1649,205;59.04;1;Apartamento residencial para venda;0.00173856558311829;Venda
24.796.967/0001-90;2021-09-30;1;941000;Avenida Jônia 173,104;83;1;Apartamento residencial para venda;0.00228628391814959;Venda
24.796.967/0001-90;2021-09-30;1;970697;Rua Fortunato Ferraz 320,51;50.84;1;Apartamento residencial para venda;0.00128185376675066;Venda
24.796.967/0001-90;2021-12-31;2;134211;Alameda Casa Branca 327 14;151.43;1;Apartamento residencial para venda;0.0045;Venda
24.796.967/0001-90;2021-12-31;2;136000;Alameda Jaú 310 133G;45.59;1;Apartamento residencial para venda;0.0018;Venda
24.796.967/0001-90;2021-12-31;2;136014;Alameda Jaú 310 172G;44.9;1;Apartamento residencial para venda;0.0018;Venda
24.796.967/0001-90;2021-12-31;2;136535;Avenida Nove de Julho 2918 2928 72;109.38;1;Apartamento residencial para venda;0.003;Venda
24.796.967/0001-90;2021-12-31;2;138569;Avenida Nove de Julho 2976 41;90;1;Apartamento residencial para venda;0.0024;Venda
24.796.967/0001-90;2021-12-31;2;140971;Avenida Brigadeiro Luís Antônio 2808 95;61.869;1;Apartamento residencial para venda;0.0021;Venda
24.796.967/0001-90;2021-12-31;2;1433963;Rua Clodomiro Amazonas 960 143B;71.76;1;Apartamento residencial para venda;0.0027;Venda
24.796.967/0001-90;2021-12-31;2;150058;Alameda Tietê 223 101;86.38;1;Apartamento residencial para venda;0.0031;Venda
24.796.967/0001-90;2021-12-31;2;1537394;Rua Dona Mariana 131 105;80;1;Apartamento residencial para venda;0.0028;Venda
24.796.967/0001-90;2021-12-31;2;155606;Avenida Nove de Julho 3183 132;67.57;1;Apartamento residencial para venda;0.0027;Venda
24.796.967/0001-90;2021-12-31;2;155740;Avenida Nove de Julho 3239 143;53.8;1;Apartamento residencial para venda;0.0021;Venda
24.796.967/0001-90;2021-12-31;2;1563034;Rua Visconde de Pirajá 287 302;111;1;Apartamento residencial para venda;0.0054;Venda
24.796.967/0001-90;2021-12-31;2;1565792;Rua Barata RIbeiro 532 702;126;1;Apartamento residencial para venda;0.0022;Venda
24.796.967/0001-90;2021-12-31;2;1585597;Rua Miguel Lemos 91 702;53;1;Apartamento residencial para venda;0.0018;Venda
24.796.967/0001-90;2021-12-31;2;1586416;Rua Maestro Francisco Braga 181 103;65;1;Apartamento residencial para venda;0.0024;Venda
24.796.967/0001-90;2021-12-31;2;1591552;Rua Buarque de Macedo 36 409;42;1;Apartamento residencial para venda;0.0012;Venda
24.796.967/0001-90;2021-12-31;2;159945;Rua Guarará 100 13;71.13;1;Apartamento residencial para venda;0.0018;Venda
24.796.967/0001-90;2021-12-31;2;1611001;Rua Barata RIbeiro 687 702;108;1;Apartamento residencial para venda;0.003;Venda
24.796.967/0001-90;2021-12-31;2;1612783;Rua São Clemente 95 602;56;1;Apartamento residencial para venda;0.0019;Venda
24.796.967/0001-90;2021-12-31;2;165832;Rua José Maria Lisboa 312 101;94.36;1;Apartamento residencial para venda;0.0034;Venda
24.796.967/0001-90;2021-12-31;2;168729;Rua Batataes 308 72;54.69;1;Apartamento residencial para venda;0.0018;Venda
24.796.967/0001-90;2021-12-31;2;168753;Rua Batataes 308 14;40.55;1;Apartamento residencial para venda;0.0014;Venda
24.796.967/0001-90;2021-12-31;2;168820;Avenida Brigadeiro Luís Antônio 3030 172;42.93;1;Apartamento residencial para venda;0.0012;Venda
24.796.967/0001-90;2021-12-31;2;185484;Alameda Campinas 540 908;27.34;1;Apartamento residencial para venda;0.001;Venda
24.796.967/0001-90;2021-12-31;2;193494;Alameda Jaú 1606 116;34.23;1;Apartamento residencial para venda;0.0011;Venda
24.796.967/0001-90;2021-12-31;2;195004;Alameda Ministro Rocha Azevedo 523 233;41.95;1;Apartamento residencial para venda;0.0015;Venda
24.796.967/0001-90;2021-12-31;2;204623;Rua Oscar Freire 1399 32;152.67;1;Apartamento residencial para venda;0.0041;Venda
24.796.967/0001-90;2021-12-31;2;206931;Rua João Moura 860 13;111.16;1;Apartamento residencial para venda;0.0025;Venda
24.796.967/0001-90;2021-12-31;2;2080383;Rua Marquês de Abrantes 185 1201;41;1;Apartamento residencial para venda;0.0012;Venda
24.796.967/0001-90;2021-12-31;2;208984;Rua Teodoro Sampaio 969 133;44.43;1;Apartamento residencial para venda;0.0013;Venda
24.796.967/0001-90;2021-12-31;2;209504;Rua João Moura 305 61;177.8625;1;Apartamento residencial para venda;0.0052;Venda
24.796.967/0001-90;2021-12-31;2;213604;Alameda Ministro Rocha Azevedo 750 134;58.37;1;Apartamento residencial para venda;0.0022;Venda
24.796.967/0001-90;2021-12-31;2;2137837;Rua das Laranjeiras 527 301;78;1;Apartamento residencial para venda;0.0024;Venda
24.796.967/0001-90;2021-12-31;2;215092;Alameda Lorena 473 1807;35.4;1;Apartamento residencial para venda;0.0011;Venda
24.796.967/0001-90;2021-12-31;2;2154152;Rua Marquês de Abrantes 189 802;120;1;Apartamento residencial para venda;0.0034;Venda
24.796.967/0001-90;2021-12-31;2;2182515;Rua Senador Vergueiro 203 824;26;1;Apartamento residencial para venda;0.0012;Venda
24.796.967/0001-90;2021-12-31;2;2188315;Rua Hans Staden 10 405;68;1;Apartamento residencial para venda;0.0021;Venda
24.796.967/0001-90;2021-12-31;2;2203204;Rua General Glicério 55 804;116;1;Apartamento residencial para venda;0.0029;Venda
24.796.967/0001-90;2021-12-31;2;2210218;Rua Inhangá 19 1104;72;1;Apartamento residencial para venda;0.0024;Venda
24.796.967/0001-90;2021-12-31;2;221827;Rua dos Pinheiros 1474 702;124.46;1;Apartamento residencial para venda;0.0026;Venda
24.796.967/0001-90;2021-12-31;2;223231;Rua Itacema 380 83;98.73;1;Apartamento residencial para venda;0.0028;Venda
24.796.967/0001-90;2021-12-31;2;2289589;Rua Mário Portela 161 603;80;1;Apartamento residencial para venda;0.0025;Venda
24.796.967/0001-90;2021-12-31;2;229090;Rua Jesuíno Arruda 294 24;103.79;1;Apartamento residencial para venda;0.0033;Venda
24.796.967/0001-90;2021-12-31;2;230492;Rua Tabapuã 542 601;95.85;1;Apartamento residencial para venda;0.0027;Venda
24.796.967/0001-90;2021-12-31;2;231232;Rua Iguatemi 150 2107;28.78;1;Apartamento residencial para venda;0.0012;Venda
24.796.967/0001-90;2021-12-31;2;231459;Rua Viradouro 29 93;89.385;1;Apartamento residencial para venda;0.0029;Venda
24.796.967/0001-90;2021-12-31;2;231603;Rua Manuel Guedes 522 21;196.72;1;Apartamento residencial para venda;0.007;Venda
