CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
00.762.723/0001-28;2021-09-30;1;0.029357;0.027765;0;0;0;0;0;0;0;0;0;0;0.098519;0.093176;0;0;0.016045;0.015175;0;0;0;0;0.040963;0.038741;0;0;0.815116;0.77091;0.340345023366637;0.321887072560972;;;0.374409200191638;0.354103844967211;;;Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M, IPCA ou IGP-DI. O Fundo é proprietário de 75 % do imóvel para renda acabado, citado acima.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanada fica a cargo do locatário.;;;;5771.06;;;682086.38
00.762.723/0001-28;2021-12-31;1;0.032566;0.0175010055828545;0;0;0;0;0;0;0;0;0.109288;0.0587320999433518;0;0;0.017799;0.00956547885003492;0;0;0;0;0;0;0;0;0;0;0.840347;0.451607759955852;0.321461;0.17275534339276;;;0.436318;0.234479772285114;;;Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M, IPCA ou IGP-DI. O Fundo é proprietário de 75 % do imóvel para renda acabado, citado acima.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanada fica a cargo do locatário.;;;;5187.06;;;4579176.97
00.868.235/0001-08;2021-03-31;1;0.0143394703002766;0.0142885893487749;0.0810037651511011;0.080716338310374;0.0133987028774061;0.0133511600646651;0.00366131849450808;0.00364832698472074;0;0;0.0131238081328049;0.0130772407330935;0.016433873883346;0.0163755613290791;0.0285049942234936;0.0284038495369556;0;0;0.0277394517578902;0.0276410234568427;0.0117425698284687;0.0117009034967677;0.19231890561622;0.191636497639872;0.12687116496557;0.126420986161444;0.470861974768914;0.469191208359799;1;0.996451685422388;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;5354.22;;;534579.09
00.868.235/0001-08;2021-06-30;1;;;0.0209608708496507;0.0208777184857938;0.00492002727332301;0.00490050938683098;0.0600263044166496;0.0597881783797285;;;0.0239493300680826;0.0238543224025025;0.0346493646118322;0.034511909608446;;;0.0286265713013625;0.0285130088883358;0.00957124653643948;0.00953327713238793;0.244833640985296;0.243862379049393;0.0318083430639777;0.0316821584729311;0.369838090122263;0.36837093202284;0.170816210771124;0.170138578061463;1;0.996032971890652;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;516088.87;;;482714.25
00.868.235/0001-08;2021-09-30;1;;;0.019778;0.0196651674145195;0.004643;0.00461589409657143;0.056525;0.0562001167900234;;;0.013756;0.0136764479434324;0.022636;0.0225059751509472;;;0.031275;0.0310946451001138;0.009032;0.00897959664246769;0.231028;0.229699165326541;;;0.349679;0.347666564979576;0.261648;0.260142734062534;1;0.994246307506727;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;608428.86;;;1226286.83
00.868.235/0001-08;2021-12-31;1;0.00445865000957383;0.00442230201564001;0.00330371971495487;0.00327678699229209;;;0.0712700802171417;0.0706890692748535;0.0217392912885011;0.0215620673247041;;;0.0300353813958374;0.0297905256977154;0.0104159538588034;0.0103310404821397;0.220690425433695;0.218891303675384;;;;;0.0062924771254961;0.00624117932910142;0.348452528784466;0.34561185943942;0.28334149217153;0.281031623754736;1;0.991848;;;;;;;Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos;A contratação dos sguros fica a cargo do condominio e dos locatários.;;;;615305.26;;;826577.39
01.201.140/0001-90;2021-03-31;1;0.010611;0.010541;0.025939;0.02577;0.029452;0.029259;0.012783;0.0127;0.04121;0.040941;0.055567;0.055204;0.127616;0.126782;0.036223;0.035986;0.053176;0.052829;0.028753;0.028565;0.011417;0.011343;0.01827;0.01815;0.275199;0.273401;0.273784;0.271995;0.00497052758739545;0.00493805135145685;0.00253319866362379;0.00251664735070324;0.121666966048748;0.120872023253269;;;Contratos típicos de 5 anos, ajustados anualmente em sua maioria pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;7472.74;;;8771012.52
01.201.140/0001-90;2021-06-30;1;0.00673822940437772;0.00666315590432956;0.010718644605852;0.0105992235950726;0.0160330521038051;0.0158544210027172;0.0371592337995083;0.0367452268589573;0.0476775204813401;0.0471463248034626;0.10643255223259;0.105246741578834;0.0246656010943048;0.0243907910672466;0.0285471732991268;0.0282291170135015;0.0538946275090801;0.0532941643787702;0.00340275447585689;0.00336484293070511;0.0167769902679451;0.0165900706331119;0.0148902642019659;0.0147243653903942;0.188412249169669;0.186313067597144;0.444651107354579;0.439697058905632;0.006218;0.00614865100519579;0.004235;0.0041878735311503;0.114428;0.11315335270166;;;Contratos típicos de 5 anos, ajustados anualmente em sua maioria pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;10327.02;;;14826913.74
01.201.140/0001-90;2021-09-30;1;0.009003;0.0088;0.014236;0.013914;0.016526;0.016152;0.019613;0.01917;0.115131;0.112528;0.033067;0.032319;0.041062;0.040134;0.029382;0.028717;0.001223;0.001195;0.008278;0.008091;0.007394;0.007227;0.018723;0.0183;0.114023;0.111444;0.572339;0.559396;0.0130308218960094;0.0127361577883926;0.00410685448389383;0.00401398677215118;0.117400684823715;0.114745919966729;;;Contratos típicos de 5 anos, ajustados anualmente em sua maioria pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;9677.15;;;14451007.2
01.201.140/0001-90;2021-12-31;1;0.042753;0.042225;0.02868;0.028325;0.067101;0.066271;0.145588;0.143788;0.050311;0.049689;0.084832;0.083783;0.04164;0.041125;0.005625;0.005556;0.027903;0.027558;0.035208;0.034773;0.037398;0.036936;0.047791;0.0472;0.280697;0.277226;0.104473;0.103181;0.0289737189791271;0.0286154876335122;0.00280229834951338;0.00276765070523673;0.0826690097369029;0.0816468892897477;;;Contratos típicos de 5 anos, ajustados anualmente em sua maioria pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;10496.41;;;17624007.19
01.235.622/0001-61;2021-03-31;1;0.038462;0;0.019231;0;;;0.076923;0.100765;0.038462;0.008216;0.057692;0.006905;0.057692;0.009781;0.057692;0.01381;;;0.038462;0.024838;;;0.019231;0.005901;0.288462;0.650191;0.307692;0.179594;0.942308;1;;;0.057692;0;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;;;1387395.82;;;158930549.73
01.235.622/0001-61;2021-06-30;1;0.020833;0;0.020833;7E-05;0;0;0.083333;0.09431;0.041667;0.021947;0.0625;0.006487;0.0625;0.010577;0.0625;0.026804;0;0;0.041667;0.041277;0;0;0.020833;0.00486;0.333332;0.66673;0.25;0.126937;0.9375;0.98646;0;0;0.062499;0.013539;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;Conforme contrato.;Conforme contrato.;4120695.57;;;167682889.95
01.235.622/0001-61;2021-09-30;1;0;0;8.5E-05;3E-06;0;0;0.121194;0.003706;0;0;0.014853;0.000454;0.024486;0.000749;0.031163;0.000953;0.024771;0.000758;0;0;0.007972;0.000244;0.624275;0.019091;0.1512;0.004624;;;0.946977;0.02896;0;0;0.040735;0.001246;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização.;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;Conforme contrato.;Conforme contrato.;4120695.57;;;167682889.95
01.235.622/0001-61;2021-12-31;1;0;0;5.1E-05;2E-06;0;0;0.09824;0.002959;0;0;0.0112;0.000337;0.01169;0.000352;0.029637;0.000893;0.022208;0.000669;0;0;0.008079;0.000243;0.661296;0.019918;0.157598;0.004747;;;0.935319;0.028171;0;0;0.04258;0.001282;0;0;Prazo de garantia : 60 meses , Periodicidade de pagamento de aluguel : Mensal, dia de pagamento de aluguel: 5º dia útil, periodicidade de ajuste: anual, índice de reajuste IGP-M , multa por atraso 2%, mora por atraso1% a.m., aviso de devolução: 30 dias, clausula de rescisão: 3 meses de aluguel proporcional ao tempo restante de contrato e garantias exigidas: fiador, carta de crédito, seguro fiança, alienação de cotas, títulos de capitalização;Cabe ao Locatário o pagamento do seguro contra incêndio bem como por danos, ocorrências e sinistros no Imóvel, contra qualquer risco de destruição parcial ou total que possibilite sua reconstrução, cujo beneficiário será o Locador. O Locador contratará diretamente este seguro e cobrará do Locatário o valor através de boleto bancário. Caso a qualquer momento sejam exigidas obras de melhoria e manutenção no imóvel para a continuidade ou renovação do seguro de incêndio, o Locatário se compromete a fazer estas às suas expensas se responsabilizando ainda por qualquer autorização ou licença dos órgãos competentes necessárias à realização de tais obras. O descumprimento de qualquer das obrigações aqui dispostas, será caracterizado como infração contratual.;;Conforme contrato.;Conforme contrato.;4285832.87;;;178084309.47
01.356.517/0001-80;2021-03-31;1;0.020526;0.020478;0.009654;0.009632;0.017076;0.017036;0.002028;0.002023;0.009086;0.009065;0.003228;0.00322;0.008549;0.008529;0.004088;0.004078;0.003147;0.00314;0;0;0.013559;0.013527;0.009692;0.009669;0.899368;0.897275;0;0;1;0.997672;0;0;0;0;0;0;;;;;;456527.27;;;13358161.23
01.356.517/0001-80;2021-06-30;1;0.019174;0.018108;0.009315;0.008797;0.008936;0.008439;0.016321;0.015414;0.002386;0.002253;0.010085;0.009524;0.003539;0.003342;0.009717;0.009177;0.00481;0.004543;0.000286;0.00027;0;0;0.014865;0.014039;0.849873;0.802639;0.050693;0.047876;1;0.944421;0;0;0;0;0;0;;;;;;500200.25;;;15611913.54
01.356.517/0001-80;2021-09-30;1;0.007845;0.007524;0.01737;0.01666;0.008239;0.007902;0.007903;0.00758;0.015493;0.01486;0.002111;0.002025;0.00892;0.008555;0.00313;0.003002;0.008862;0.0085;0.004254;0.00408;0.000253;0.000243;0;0;0.824033;0.790355;0.091587;0.087844;1;0.95913;0;0;0;0;0;0;;;;;;325081.32;;;4576814.95
01.356.517/0001-80;2021-12-31;1;0.013294;0.012857;0.00774;0.007486;0.017137;0.016574;0.008128;0.007861;0.008602;0.008319;0.015285;0.014783;0.002082;0.002014;0.009155;0.008854;0.003314;0.003205;0.008777;0.008489;0.004197;0.004059;0.000267;0.000258;0.806906;0.780406;0.095117;0.091993;1;0.967158;0;0;0;0;0;0;;;;;;591508.86;;;12817658.83
01.497.954/0001-14;2021-03-31;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;;;38745.05
01.497.954/0001-14;2021-06-30;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;;;3272.18
01.497.954/0001-14;2021-09-30;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;;;9001.65
01.497.954/0001-14;2021-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Seguro contratado pelos locatários.;;;;1;;;11240.2
01.601.918/0001-59;2021-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;0.945364;0.850891;0.054636;0.049176;;;;;0.945364;0.850891;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;24310.85;;;4155695.15
01.601.918/0001-59;2021-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.89989;;;0.048341;0.043501;;;0.951659;0.856389;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;86840.97;;;2429281.19
01.601.918/0001-59;2021-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.905606;;;0.051499;0.046638;;;0.948501;0.858969;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;6138.78;;;483903.34
01.601.918/0001-59;2021-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;1;0.279046;;;1;0.279046;;;;;;;Contratos com período de 5 anos, demais clausulas são confidenciais.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;5591.24;;;824585.01
01.633.741/0001-72;2021-03-31;1;0;0;0.218614;0.218614;0;0;0;0;0.264641;0.264641;0;0;0;0;0;0;0;0;0;0;0.398588;0.398588;0;0;0.050562;0.050562;0.067595;0.067595;1;1;;;;;;;Reajuste anual  pelo IGP-M. Todos os contratos possuel multa rescisória equivalente a 3 aluguéis cobrados proporcionalmente ao tempo decorrido de contrato. Garantia: fiadores PF,Fiadores PJ, carta de fiança bancária e caução em dinheiro. ;O seguro é contrato pelo condomínio para cobertura  contra risco de incêndio, raios  e explosão de qualquer natureza de outras coberturas essenciais. A seguro cobre toda a estrutura do imóvel cujo valor do prêmio é repassado para os locatários.;;;;35417.63;885860.49;;
01.633.741/0001-72;2021-06-30;1;0;0;0;0;0;0;0.298651;0.298651;0.194671;0.194671;0;0;0;0;0;0;0;0;0.381202;0.381202;0;0;0;0;0.053694;0.053694;0.071782;0.071782;1;1;;;;;;;Reajuste anual  pelo IGP-M. Todos os contratos possuel multa rescisória equivalente a 3 aluguéis cobrados proporcionalmente ao tempo decorrido de contrato. Garantia: fiadores PF,Fiadores PJ, carta de fiança bancária e caução em dinheiro. ;O seguro é contrato pelo condomínio para cobertura  contra risco de incêndio, raios  e explosão de qualquer natureza de outras coberturas essenciais. A seguro cobre toda a estrutura do imóvel cujo valor do prêmio é repassado para os locatários.;;;;48278.04;859218.41;;
01.633.741/0001-72;2021-09-30;1;0;0;0;0;0.298651;0.293896;0.194671;0.191572;0;0;0;0;0;0;0;0;0.381202;0.375133;0;0;0;0;0;0;0.053694;0.052839;0.071782;0.070639;1;0.984079;;;;;;;Reajuste anual  pelo IGP-M. Todos os contratos possuel multa rescisória equivalente a 3 aluguéis cobrados proporcionalmente ao tempo decorrido de contrato. Garantia: fiadores PF,Fiadores PJ, carta de fiança bancária e caução em dinheiro. ;O seguro é contrato pelo condomínio para cobertura  contra risco de incêndio, raios  e explosão de qualquer natureza de outras coberturas essenciais. A seguro cobre toda a estrutura do imóvel cujo valor do prêmio é repassado para os locatários.;;;;49690.12;727914.21;;
